index,img,input
28,../../Data_Processing/Scenario5/resources/masks\1745.jpg,"[0.9166666666666666, 0.21666666666666667, 0.16666666666666666, 0.09259259259259259, 0.12626998625303704, 0.04004329012068795]"
25,../../Data_Processing/Scenario5/resources/masks\1746.jpg,"[0.7776041666666667, 0.1675925925925926, 0.121875, 0.06851851851851852, 0.22130087642520777, 0.83658008646374]"
25,../../Data_Processing/Scenario5/resources/masks\1747.jpg,"[0.8182291666666667, 0.21481481481481482, 0.16979166666666667, 0.09259259259259259, 0.20309517456770024, 0.03896103879525764]"
10,../../Data_Processing/Scenario5/resources/masks\1748.jpg,"[0.325, 0.17592592592592593, 0.13125, 0.07407407407407407, 0.5874674165101029, 0.7467532466004483]"
6,../../Data_Processing/Scenario5/resources/masks\1749.jpg,"[0.17760416666666667, 0.21666666666666667, 0.17395833333333333, 0.0962962962962963, 0.586851665609262, 0.07251082250133503]"
5,../../Data_Processing/Scenario5/resources/masks\1750.jpg,"[0.16197916666666667, 0.21481481481481482, 0.18229166666666666, 0.1, 0.5768354508379414, 0.054112554121542256]"
2,../../Data_Processing/Scenario5/resources/masks\1751.jpg,"[0.059895833333333336, 0.20277777777777778, 0.11770833333333333, 0.09444444444444444, 0.6499866587357807, 0.07792207789810954]"
19,../../Data_Processing/Scenario5/resources/masks\1752.jpg,"[0.6161458333333333, 0.21296296296296297, 0.153125, 0.0962962962962963, 0.33529689456495076, 0.08982683970949462]"
7,../../Data_Processing/Scenario5/resources/masks\1753.jpg,"[0.23229166666666667, 0.2111111111111111, 0.15, 0.1037037037037037, 0.5515691385652337, 0.07142857132970185]"
30,../../Data_Processing/Scenario5/resources/masks\1754.jpg,"[0.9614583333333333, 0.19907407407407407, 0.075, 0.09444444444444444, 0.05925576240455293, 0.06385281405105236]"
25,../../Data_Processing/Scenario5/resources/masks\1755.jpg,"[0.8026041666666667, 0.2175925925925926, 0.16770833333333332, 0.09444444444444444, 0.20600972885987562, 0.015151515172487487]"
26,../../Data_Processing/Scenario5/resources/masks\1756.jpg,"[0.8286458333333333, 0.1675925925925926, 0.12395833333333334, 0.06851851851851852, 0.18644937500885117, 0.8603896102403074]"
3,../../Data_Processing/Scenario5/resources/masks\1757.jpg,"[0.07864583333333333, 0.17592592592592593, 0.12604166666666666, 0.07037037037037037, 0.7704891114712167, 0.7597402597372637]"
30,../../Data_Processing/Scenario5/resources/masks\1758.jpg,"[0.95, 0.20092592592592592, 0.1, 0.09074074074074075, 0.07754356437536675, 0.05844155850048072]"
2,../../Data_Processing/Scenario5/resources/masks\1759.jpg,"[-1.0, -1.0, -1.0, -1.0, 1.0, 0.8409090908426785]"
2,../../Data_Processing/Scenario5/resources/masks\1760.jpg,"[0.0578125, 0.17314814814814813, 0.115625, 0.07962962962962963, 0.8005788058491238, 0.765151514980241]"
4,../../Data_Processing/Scenario5/resources/masks\1761.jpg,"[0.2, 0.17777777777777778, 0.10416666666666667, 0.07407407407407407, 0.702900186771253, 0.7272727272028194]"
19,../../Data_Processing/Scenario5/resources/masks\1762.jpg,"[0.6010416666666667, 0.21481481481481482, 0.1625, 0.0962962962962963, 0.32515752960179484, 0.08116883110541483]"
11,../../Data_Processing/Scenario5/resources/masks\1763.jpg,"[0.4083333333333333, 0.21574074074074073, 0.16875, 0.09444444444444444, 0.46704706388797307, 0.08874458869165856]"
25,../../Data_Processing/Scenario5/resources/masks\1764.jpg,"[0.8083333333333333, 0.2111111111111111, 0.16458333333333333, 0.09259259259259259, 0.20336199995417553, 0.10281385284631]"
12,../../Data_Processing/Scenario5/resources/masks\1765.jpg,"[0.3921875, 0.17314814814814813, 0.115625, 0.06851851851851852, 0.5376531680399749, 0.8246753246523549]"
19,../../Data_Processing/Scenario5/resources/masks\1766.jpg,"[0.6114583333333333, 0.1685185185185185, 0.125, 0.07407407407407407, 0.43433016563633847, 0.9036796535683006]"
27,../../Data_Processing/Scenario5/resources/masks\1767.jpg,"[0.8838541666666667, 0.21388888888888888, 0.171875, 0.09444444444444444, 0.16253771474424428, 0.04329004332799323]"
12,../../Data_Processing/Scenario5/resources/masks\1768.jpg,"[0.43072916666666666, 0.21851851851851853, 0.16145833333333334, 0.09259259259259259, 0.42755690565417004, 0.008658008604079795]"
2,../../Data_Processing/Scenario5/resources/masks\1769.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.67560189650827, 0.027056276983872564]"
6,../../Data_Processing/Scenario5/resources/masks\1770.jpg,"[0.1421875, 0.2, 0.16979166666666667, 0.08888888888888889, 0.6749245705115114, 0.1071428573790456]"
20,../../Data_Processing/Scenario5/resources/masks\1771.jpg,"[0.6088541666666667, 0.17222222222222222, 0.12395833333333334, 0.07407407407407407, 0.3657560394891959, 0.8106060606515006]"
7,../../Data_Processing/Scenario5/resources/masks\1772.jpg,"[0.21979166666666666, 0.17592592592592593, 0.11875, 0.07037037037037037, 0.6680281603375078, 0.8084415583082343]"
6,../../Data_Processing/Scenario5/resources/masks\1773.jpg,"[0.13697916666666668, 0.17592592592592593, 0.13020833333333334, 0.07407407407407407, 0.7219063648173543, 0.7932900431357468]"
28,../../Data_Processing/Scenario5/resources/masks\1774.jpg,"[0.8979166666666667, 0.1685185185185185, 0.125, 0.06666666666666667, 0.1261673610931743, 0.8430735930321478]"
14,../../Data_Processing/Scenario5/resources/masks\1775.jpg,"[0.471875, 0.2101851851851852, 0.15833333333333333, 0.09444444444444444, 0.4252581022628355, 0.09956709948520759]"
24,../../Data_Processing/Scenario5/resources/masks\1776.jpg,"[0.7895833333333333, 0.2111111111111111, 0.16458333333333333, 0.09259259259259259, 0.2174832207845759, 0.10281385284631]"
13,../../Data_Processing/Scenario5/resources/masks\1777.jpg,"[0.4557291666666667, 0.21481481481481482, 0.15520833333333334, 0.0962962962962963, 0.43139508631219053, 0.08982683970949462]"
2,../../Data_Processing/Scenario5/resources/masks\1778.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.6758892469413017, 0.08441558446651723]"
3,../../Data_Processing/Scenario5/resources/masks\1779.jpg,"[0.07916666666666666, 0.175, 0.12291666666666666, 0.06851851851851852, 0.7789659489758515, 0.7976190475146853]"
5,../../Data_Processing/Scenario5/resources/masks\1780.jpg,"[0.16510416666666666, 0.21481481481481482, 0.17604166666666668, 0.0962962962962963, 0.5771228012563893, 0.06277056272562205]"
2,../../Data_Processing/Scenario5/resources/masks\1781.jpg,"[0.078125, 0.2111111111111111, 0.14791666666666667, 0.1, 0.6221136676213179, 0.05952380951831677]"
3,../../Data_Processing/Scenario5/resources/masks\1782.jpg,"[0.10104166666666667, 0.2175925925925926, 0.18125, 0.09814814814814815, 0.6045442416966237, 0.06060606053615282]"
12,../../Data_Processing/Scenario5/resources/masks\1783.jpg,"[0.39427083333333335, 0.175, 0.12395833333333334, 0.07222222222222222, 0.5268775271440056, 0.7965367964968493]"
30,../../Data_Processing/Scenario5/resources/masks\1784.jpg,"[0.95625, 0.16666666666666666, 0.075, 0.07037037037037037, 0.03663717903754528, 0.8733766233771227]"
20,../../Data_Processing/Scenario5/resources/masks\1785.jpg,"[0.653125, 0.21203703703703702, 0.15416666666666667, 0.09444444444444444, 0.30978428193774027, 0.09199134189896385]"
18,../../Data_Processing/Scenario5/resources/masks\1786.jpg,"[0.5776041666666667, 0.21851851851851853, 0.159375, 0.09259259259259259, 0.32952936106193376, 0.07792207789810954]"
21,../../Data_Processing/Scenario5/resources/masks\1787.jpg,"[0.6817708333333333, 0.21388888888888888, 0.16354166666666667, 0.09444444444444444, 0.2897723774124876, 0.10281385284631]"
12,../../Data_Processing/Scenario5/resources/masks\1788.jpg,"[0.43645833333333334, 0.21203703703703702, 0.15416666666666667, 0.09444444444444444, 0.4457831325290662, 0.09956709948520759]"
31,../../Data_Processing/Scenario5/resources/masks\1789.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.012869193982162299, 0.8971861473074871]"
30,../../Data_Processing/Scenario5/resources/masks\1790.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.061903491310252995, 0.8863636363601409]"
2,../../Data_Processing/Scenario5/resources/masks\1791.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.8559758625636836, 0.8192640691017833]"
25,../../Data_Processing/Scenario5/resources/masks\1792.jpg,"[0.7953125, 0.16944444444444445, 0.115625, 0.06481481481481481, 0.2119004125547279, 0.8549783548435328]"
19,../../Data_Processing/Scenario5/resources/masks\1793.jpg,"[0.6104166666666667, 0.21388888888888888, 0.15833333333333333, 0.09444444444444444, 0.3399766014609262, 0.08982683970949462]"
16,../../Data_Processing/Scenario5/resources/masks\1794.jpg,"[0.5447916666666667, 0.21481481481481482, 0.16458333333333333, 0.0962962962962963, 0.342213829770927, 0.11904761919043066]"
20,../../Data_Processing/Scenario5/resources/masks\1795.jpg,"[0.6296875, 0.1685185185185185, 0.09895833333333333, 0.07037037037037037, 0.33837564909832263, 0.8538961039794939]"
26,../../Data_Processing/Scenario5/resources/masks\1796.jpg,"[0.8708333333333333, 0.20833333333333334, 0.17083333333333334, 0.09074074074074075, 0.15436875269002995, 0.11255411262202297]"
25,../../Data_Processing/Scenario5/resources/masks\1797.jpg,"[0.78125, 0.20925925925925926, 0.1625, 0.09259259259259259, 0.20685125511241445, 0.1093073594147177]"
30,../../Data_Processing/Scenario5/resources/masks\1798.jpg,"[0.953125, 0.1675925925925926, 0.07916666666666666, 0.06851851851851852, 0.03019231953776981, 0.9101731601367082]"
12,../../Data_Processing/Scenario5/resources/masks\1799.jpg,"[0.440625, 0.21388888888888888, 0.1625, 0.09444444444444444, 0.43096406066993487, 0.08766233767382252]"
6,../../Data_Processing/Scenario5/resources/masks\1800.jpg,"[0.159375, 0.17685185185185184, 0.12708333333333333, 0.07592592592592592, 0.7170214076016533, 0.804112554083093]"
17,../../Data_Processing/Scenario5/resources/masks\1801.jpg,"[0.5604166666666667, 0.21296296296296297, 0.15208333333333332, 0.09259259259259259, 0.3708257219634819, 0.10173160182847395]"
28,../../Data_Processing/Scenario5/resources/masks\1802.jpg,"[0.8953125, 0.16666666666666666, 0.12395833333333334, 0.06666666666666667, 0.12191867983945456, 0.8647186147730429]"
20,../../Data_Processing/Scenario5/resources/masks\1803.jpg,"[0.6776041666666667, 0.21203703703703702, 0.159375, 0.09074074074074075, 0.2726750271939942, 0.10497835503577924]"
12,../../Data_Processing/Scenario5/resources/masks\1804.jpg,"[0.40729166666666666, 0.21388888888888888, 0.1625, 0.09444444444444444, 0.44633730834857327, 0.07575757586243743]"
30,../../Data_Processing/Scenario5/resources/masks\1805.jpg,"[0.9447916666666667, 0.20277777777777778, 0.11041666666666666, 0.09074074074074075, 0.07033927875094263, 0.13744588757022344]"
3,../../Data_Processing/Scenario5/resources/masks\1806.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.7239793928715748, 0.10497835503577924]"
6,../../Data_Processing/Scenario5/resources/masks\1807.jpg,"[0.203125, 0.1787037037037037, 0.10208333333333333, 0.07222222222222222, 0.6748219453662326, 0.774891774755954]"
30,../../Data_Processing/Scenario5/resources/masks\1808.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.040783235160570086, 0.8820346318274054]"
13,../../Data_Processing/Scenario5/resources/masks\1809.jpg,"[0.41302083333333334, 0.17222222222222222, 0.13229166666666667, 0.07037037037037037, 0.5122842306219884, 0.8452380950678199]"
5,../../Data_Processing/Scenario5/resources/masks\1810.jpg,"[0.1578125, 0.2, 0.165625, 0.08518518518518518, 0.6682334106426493, 0.1071428573790456]"
3,../../Data_Processing/Scenario5/resources/masks\1811.jpg,"[0.06614583333333333, 0.17777777777777778, 0.13229166666666667, 0.07037037037037037, 0.789310564229565, 0.7976190475146853]"
3,../../Data_Processing/Scenario5/resources/masks\1812.jpg,"[0.078125, 0.17777777777777778, 0.13125, 0.07037037037037037, 0.7674924570511511, 0.742424242375307]"
15,../../Data_Processing/Scenario5/resources/masks\1813.jpg,"[0.4791666666666667, 0.16944444444444445, 0.11666666666666667, 0.06851851851851852, 0.5432565013017955, 0.8950216449642208]"
15,../../Data_Processing/Scenario5/resources/masks\1814.jpg,"[0.5109375, 0.21203703703703702, 0.159375, 0.09074074074074075, 0.39783666180801713, 0.10064935050304365]"
23,../../Data_Processing/Scenario5/resources/masks\1815.jpg,"[0.734375, 0.1675925925925926, 0.11875, 0.07222222222222222, 0.2602779089180327, 0.8225108224628858]"
30,../../Data_Processing/Scenario5/resources/masks\1816.jpg,"[0.9427083333333334, 0.21481481481481482, 0.10416666666666667, 0.1037037037037037, 0.15250097494095105, 0.13419913420912102]"
30,../../Data_Processing/Scenario5/resources/masks\1817.jpg,"[0.9619791666666667, 0.19722222222222222, 0.07604166666666666, 0.08703703703703704, 0.05578703227828657, 0.09740259744953549]"
13,../../Data_Processing/Scenario5/resources/masks\1818.jpg,"[0.4114583333333333, 0.17407407407407408, 0.12708333333333333, 0.07037037037037037, 0.5098828020707911, 0.7694805192053824]"
25,../../Data_Processing/Scenario5/resources/masks\1819.jpg,"[0.81875, 0.2111111111111111, 0.16041666666666668, 0.08888888888888889, 0.19595246402460986, 0.10281385284631]"
9,../../Data_Processing/Scenario5/resources/masks\1820.jpg,"[0.3020833333333333, 0.21574074074074073, 0.15833333333333333, 0.09444444444444444, 0.5063319718458024, 0.06818181796859943]"
22,../../Data_Processing/Scenario5/resources/masks\1821.jpg,"[0.7109375, 0.2111111111111111, 0.15520833333333334, 0.08888888888888889, 0.25418197491803884, 0.10606060605361528]"
4,../../Data_Processing/Scenario5/resources/masks\1822.jpg,"[0.140625, 0.17685185185185184, 0.12916666666666668, 0.07592592592592592, 0.7221731902038295, 0.754329004186692]"
14,../../Data_Processing/Scenario5/resources/masks\1823.jpg,"[0.47760416666666666, 0.21296296296296297, 0.15729166666666666, 0.09259259259259259, 0.41856694239397335, 0.08766233767382252]"
2,../../Data_Processing/Scenario5/resources/masks\1824.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.8327620533278077, 0.7391774890142045]"
23,../../Data_Processing/Scenario5/resources/masks\1825.jpg,"[0.7484375, 0.22037037037037038, 0.16979166666666667, 0.1, 0.29824921491712236, 0.12770562779451047]"
6,../../Data_Processing/Scenario5/resources/masks\1826.jpg,"[0.1890625, 0.19074074074074074, 0.13229166666666667, 0.08148148148148149, 0.6410582705569177, 0.10822510839688164]"
20,../../Data_Processing/Scenario5/resources/masks\1827.jpg,"[0.65, 0.21296296296296297, 0.15208333333333332, 0.0962962962962963, 0.2986597155274055, 0.0790043289159456]"
6,../../Data_Processing/Scenario5/resources/masks\1828.jpg,"[0.1640625, 0.17962962962962964, 0.13645833333333332, 0.07037037037037037, 0.7047679645349157, 0.7467532466004483]"
14,../../Data_Processing/Scenario5/resources/masks\1829.jpg,"[0.4390625, 0.17314814814814813, 0.12395833333333334, 0.07222222222222222, 0.4955973809991942, 0.7467532466004483]"
9,../../Data_Processing/Scenario5/resources/masks\1830.jpg,"[0.27395833333333336, 0.17777777777777778, 0.13125, 0.06666666666666667, 0.6240019704023694, 0.7489177489437147]"
14,../../Data_Processing/Scenario5/resources/masks\1831.jpg,"[0.459375, 0.21666666666666667, 0.16041666666666668, 0.0962962962962963, 0.4111368814324351, 0.0075757575862437435]"
7,../../Data_Processing/Scenario5/resources/masks\1832.jpg,"[0.24583333333333332, 0.17685185185185184, 0.125, 0.06851851851851852, 0.6493503827883833, 0.7705627705308127]"
14,../../Data_Processing/Scenario5/resources/masks\1833.jpg,"[0.46458333333333335, 0.2074074074074074, 0.14791666666666667, 0.09259259259259259, 0.4699821432267049, 0.12121212122610277]"
12,../../Data_Processing/Scenario5/resources/masks\1834.jpg,"[0.4432291666666667, 0.21296296296296297, 0.16145833333333334, 0.09259259259259259, 0.4411239506650633, 0.08658008665598646]"
28,../../Data_Processing/Scenario5/resources/masks\1835.jpg,"[0.9020833333333333, 0.16574074074074074, 0.12083333333333333, 0.06851851851851852, 0.11844994971318822, 0.8787878786201001]"
11,../../Data_Processing/Scenario5/resources/masks\1836.jpg,"[0.37135416666666665, 0.2175925925925926, 0.165625, 0.09444444444444444, 0.45898072699362147, 0.07575757586243743]"
6,../../Data_Processing/Scenario5/resources/masks\1837.jpg,"[0.15520833333333334, 0.17685185185185184, 0.1375, 0.07592592592592592, 0.7157488557214428, 0.8203463201196194]"
25,../../Data_Processing/Scenario5/resources/masks\1838.jpg,"[0.7739583333333333, 0.1685185185185185, 0.11458333333333333, 0.06666666666666667, 0.2131113893390209, 0.8593073592224713]"
30,../../Data_Processing/Scenario5/resources/masks\1839.jpg,"[0.953125, 0.16944444444444445, 0.075, 0.06851851851851852, 0.022433858093838625, 0.9134199133440135]"
6,../../Data_Processing/Scenario5/resources/masks\1840.jpg,"[0.20989583333333334, 0.21296296296296297, 0.171875, 0.1037037037037037, 0.5586913240763516, 0.051948051932073025]"
6,../../Data_Processing/Scenario5/resources/masks\1841.jpg,"[0.19791666666666666, 0.21574074074074073, 0.17291666666666666, 0.09814814814814815, 0.5776975021078689, 0.07359307351917108]"
30,../../Data_Processing/Scenario5/resources/masks\1842.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.016809999800045536, 0.8939393936387905]"
2,../../Data_Processing/Scenario5/resources/masks\1843.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.6664682580388492, 0.032467532534444205]"
17,../../Data_Processing/Scenario5/resources/masks\1844.jpg,"[0.5697916666666667, 0.21203703703703702, 0.15833333333333333, 0.09074074074074075, 0.36146630815694714, 0.10281385284631]"
14,../../Data_Processing/Scenario5/resources/masks\1845.jpg,"[0.478125, 0.21296296296296297, 0.15833333333333333, 0.09259259259259259, 0.4016132673847039, 0.08116883110541483]"
4,../../Data_Processing/Scenario5/resources/masks\1846.jpg,"[0.11041666666666666, 0.17592592592592593, 0.12083333333333333, 0.06666666666666667, 0.7493483302895613, 0.8192640691017833]"
26,../../Data_Processing/Scenario5/resources/masks\1847.jpg,"[0.8317708333333333, 0.2101851851851852, 0.165625, 0.09074074074074075, 0.19747131627390715, 0.11255411262202297]"
2,../../Data_Processing/Scenario5/resources/masks\1848.jpg,"[0.05520833333333333, 0.20833333333333334, 0.10833333333333334, 0.09444444444444444, 0.661131750163504, 0.06060606053615282]"
24,../../Data_Processing/Scenario5/resources/masks\1849.jpg,"[0.796875, 0.20925925925925926, 0.16041666666666668, 0.08888888888888889, 0.21058681061057222, 0.10281385284631]"
7,../../Data_Processing/Scenario5/resources/masks\1850.jpg,"[0.2046875, 0.17777777777777778, 0.11354166666666667, 0.07777777777777778, 0.6769770735337594, 0.7326839824457969]"
25,../../Data_Processing/Scenario5/resources/masks\1851.jpg,"[0.8041666666666667, 0.16944444444444445, 0.12083333333333333, 0.06851851851851852, 0.20276677408530727, 0.8095238093260704]"
28,../../Data_Processing/Scenario5/resources/masks\1852.jpg,"[0.903125, 0.16574074074074074, 0.12291666666666666, 0.06851851851851852, 0.12130292892402986, 0.8387445884994121]"
14,../../Data_Processing/Scenario5/resources/masks\1853.jpg,"[0.4578125, 0.1675925925925926, 0.11354166666666667, 0.06851851851851852, 0.5525543400124125, 0.8560606058613689]"
2,../../Data_Processing/Scenario5/resources/masks\1854.jpg,"[0.0515625, 0.20833333333333334, 0.08645833333333333, 0.09074074074074075, 0.6542148149721116, 0.11363636363985903]"
3,../../Data_Processing/Scenario5/resources/masks\1855.jpg,"[0.07552083333333333, 0.17685185185185184, 0.13020833333333334, 0.07222222222222222, 0.7827220295205657, 0.8181818179301501]"
19,../../Data_Processing/Scenario5/resources/masks\1856.jpg,"[0.5947916666666667, 0.21481481481481482, 0.16041666666666668, 0.08888888888888889, 0.3234539520939124, 0.07467532484460139]"
17,../../Data_Processing/Scenario5/resources/masks\1857.jpg,"[0.578125, 0.2175925925925926, 0.16041666666666668, 0.09444444444444444, 0.352681595201892, 0.03896103879525764]"
28,../../Data_Processing/Scenario5/resources/masks\1858.jpg,"[0.9197916666666667, 0.2074074074074074, 0.16041666666666668, 0.09259259259259259, 0.11539172021178891, 0.13528138522695707]"
19,../../Data_Processing/Scenario5/resources/masks\1859.jpg,"[0.6057291666666667, 0.17407407407407408, 0.11770833333333333, 0.06666666666666667, 0.3622873093775134, 0.8798701296379362]"
18,../../Data_Processing/Scenario5/resources/masks\1860.jpg,"[0.5885416666666666, 0.21666666666666667, 0.16041666666666668, 0.09259259259259259, 0.3472629872132405, 0.03896103879525764]"
4,../../Data_Processing/Scenario5/resources/masks\1861.jpg,"[0.09322916666666667, 0.21388888888888888, 0.178125, 0.09814814814814815, 0.6341618603829139, 0.06818181796859943]"
22,../../Data_Processing/Scenario5/resources/masks\1862.jpg,"[0.6791666666666667, 0.16944444444444445, 0.125, 0.07222222222222222, 0.3016768949794436, 0.8181818179301501]"
2,../../Data_Processing/Scenario5/resources/masks\1863.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.9383428090588337, 0.83658008646374]"
28,../../Data_Processing/Scenario5/resources/masks\1864.jpg,"[0.9046875, 0.2064814814814815, 0.18020833333333333, 0.09444444444444444, 0.12583896061078134, 0.11255411262202297]"
24,../../Data_Processing/Scenario5/resources/masks\1865.jpg,"[0.7432291666666667, 0.1685185185185185, 0.11979166666666667, 0.07037037037037037, 0.2578764803668354, 0.7922077922717079]"
15,../../Data_Processing/Scenario5/resources/masks\1866.jpg,"[0.47708333333333336, 0.16666666666666666, 0.11875, 0.07407407407407407, 0.4616489809312941, 0.8560606058613689]"
20,../../Data_Processing/Scenario5/resources/masks\1867.jpg,"[0.6666666666666666, 0.21481481481481482, 0.16041666666666668, 0.0962962962962963, 0.27776523470025277, 0.0790043289159456]"
20,../../Data_Processing/Scenario5/resources/masks\1868.jpg,"[0.6567708333333333, 0.21944444444444444, 0.159375, 0.10185185185185185, 0.2951294103198054, 0.0]"
23,../../Data_Processing/Scenario5/resources/masks\1869.jpg,"[0.7125, 0.21388888888888888, 0.16041666666666668, 0.09074074074074075, 0.2531762484388874, 0.08008658008757877]"
7,../../Data_Processing/Scenario5/resources/masks\1870.jpg,"[0.2484375, 0.21574074074074073, 0.16770833333333332, 0.09444444444444444, 0.5385973194377925, 0.06601731608672447]"
22,../../Data_Processing/Scenario5/resources/masks\1871.jpg,"[0.6973958333333333, 0.1675925925925926, 0.115625, 0.07222222222222222, 0.29541676073825324, 0.7803030301527286]"
21,../../Data_Processing/Scenario5/resources/masks\1872.jpg,"[0.6526041666666667, 0.1685185185185185, 0.115625, 0.07037037037037037, 0.32587590566249836, 0.8192640691017833]"
20,../../Data_Processing/Scenario5/resources/masks\1873.jpg,"[0.6510416666666666, 0.21481481481481482, 0.15416666666666667, 0.0962962962962963, 0.3133145871453404, 0.10064935050304365]"
2,../../Data_Processing/Scenario5/resources/masks\1874.jpg,"[0.06041666666666667, 0.17314814814814813, 0.12083333333333333, 0.07592592592592592, 0.7989983785330766, 0.7164502164092704]"
20,../../Data_Processing/Scenario5/resources/masks\1875.jpg,"[0.6625, 0.2111111111111111, 0.15833333333333333, 0.09259259259259259, 0.2817881406460262, 0.10389610386414605]"
5,../../Data_Processing/Scenario5/resources/masks\1876.jpg,"[0.1328125, 0.17685185185185184, 0.13229166666666667, 0.07592592592592592, 0.7260318958938226, 0.7445887444109791]"
24,../../Data_Processing/Scenario5/resources/masks\1877.jpg,"[0.7911458333333333, 0.21388888888888888, 0.16354166666666667, 0.09444444444444444, 0.2200077995130246, 0.05627705615721436]"
24,../../Data_Processing/Scenario5/resources/masks\1878.jpg,"[0.7796875, 0.21574074074074073, 0.16354166666666667, 0.09444444444444444, 0.21282403892057303, 0.08225108212325087]"
4,../../Data_Processing/Scenario5/resources/masks\1879.jpg,"[0.08697916666666666, 0.21481481481481482, 0.165625, 0.09259259259259259, 0.6141499558722452, 0.08225108212325087]"
14,../../Data_Processing/Scenario5/resources/masks\1880.jpg,"[0.434375, 0.17222222222222222, 0.12708333333333333, 0.07407407407407407, 0.49385275342736673, 0.773809523738118]"
15,../../Data_Processing/Scenario5/resources/masks\1881.jpg,"[0.48802083333333335, 0.21851851851851853, 0.16145833333333334, 0.0962962962962963, 0.39397795611802405, 0.006493506260813435]"
9,../../Data_Processing/Scenario5/resources/masks\1882.jpg,"[0.3046875, 0.21296296296296297, 0.159375, 0.09259259259259259, 0.5119763551715679, 0.09199134189896385]"
30,../../Data_Processing/Scenario5/resources/masks\1883.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.03949015824838692, 0.09848484846737154]"
27,../../Data_Processing/Scenario5/resources/masks\1884.jpg,"[0.8442708333333333, 0.1675925925925926, 0.11979166666666667, 0.06851851851851852, 0.16799737279684088, 0.8419913418605146]"
16,../../Data_Processing/Scenario5/resources/masks\1885.jpg,"[0.5276041666666667, 0.21296296296296297, 0.15729166666666666, 0.09259259259259259, 0.36514028858835507, 0.09415584424223021]"
28,../../Data_Processing/Scenario5/resources/masks\1886.jpg,"[0.9161458333333333, 0.21481481481481482, 0.16770833333333332, 0.09259259259259259, 0.13718930235823026, 0.051948051932073025]"
30,../../Data_Processing/Scenario5/resources/masks\1887.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.028057716387631715, 0.15692640696785226]"
16,../../Data_Processing/Scenario5/resources/masks\1888.jpg,"[0.4984375, 0.1648148148148148, 0.12395833333333334, 0.07037037037037037, 0.5197758666648603, 0.8625541124297765]"
10,../../Data_Processing/Scenario5/resources/masks\1889.jpg,"[0.32760416666666664, 0.175, 0.13020833333333334, 0.07222222222222222, 0.5758297243442061, 0.7597402597372637]"
20,../../Data_Processing/Scenario5/resources/masks\1890.jpg,"[0.6494791666666667, 0.21666666666666667, 0.16354166666666667, 0.0962962962962963, 0.36197943392709303, 0.1266233767766744]"
9,../../Data_Processing/Scenario5/resources/masks\1891.jpg,"[0.3380208333333333, 0.19444444444444445, 0.121875, 0.08888888888888889, 0.5404445721548989, 0.1168831168471643]"
15,../../Data_Processing/Scenario5/resources/masks\1892.jpg,"[0.5098958333333333, 0.21388888888888888, 0.16145833333333334, 0.09444444444444444, 0.40089489132400036, 0.08874458869165856]"
11,../../Data_Processing/Scenario5/resources/masks\1893.jpg,"[0.36354166666666665, 0.17222222222222222, 0.11666666666666667, 0.07037037037037037, 0.5591428747359959, 0.8214285714450497]"
19,../../Data_Processing/Scenario5/resources/masks\1894.jpg,"[0.5953125, 0.21666666666666667, 0.16145833333333334, 0.0962962962962963, 0.34239855504409605, 0.03896103879525764]"
15,../../Data_Processing/Scenario5/resources/masks\1895.jpg,"[0.509375, 0.21296296296296297, 0.16041666666666668, 0.09259259259259259, 0.40130539191969955, 0.10064935050304365]"
5,../../Data_Processing/Scenario5/resources/masks\1896.jpg,"[0.14270833333333333, 0.1638888888888889, 0.11666666666666667, 0.06111111111111111, 0.8418546417332833, 0.8820346318274054]"
2,../../Data_Processing/Scenario5/resources/masks\1897.jpg,"[0.04479166666666667, 0.16944444444444445, 0.08541666666666667, 0.08333333333333333, 0.8196876090405039, 0.7987012985325214]"
9,../../Data_Processing/Scenario5/resources/masks\1898.jpg,"[0.31302083333333336, 0.175, 0.128125, 0.07222222222222222, 0.5854354385198275, 0.7586580084118334]"
14,../../Data_Processing/Scenario5/resources/masks\1899.jpg,"[0.4609375, 0.21388888888888888, 0.15520833333333334, 0.09444444444444444, 0.40588247367039615, 0.07359307351917108]"
26,../../Data_Processing/Scenario5/resources/masks\1900.jpg,"[0.8588541666666667, 0.2222222222222222, 0.178125, 0.1, 0.2384187516756737, 0.12987012967638545]"
17,../../Data_Processing/Scenario5/resources/masks\1901.jpg,"[0.540625, 0.21388888888888888, 0.16041666666666668, 0.09444444444444444, 0.34527205927232635, 0.07359307351917108]"
20,../../Data_Processing/Scenario5/resources/masks\1902.jpg,"[0.6291666666666667, 0.17037037037037037, 0.11875, 0.07407407407407407, 0.4217483220872079, 0.9058441557577698]"
