index,img,input
28,../../Data_Processing/Scenario3/resources/masks\667.jpg,"[0.884896,0.257407,0.132292,0.077778,0.725139,0.181057]"
27,../../Data_Processing/Scenario3/resources/masks\668.jpg,"[0.854688,0.255556,0.136458,0.07037,0.702051,0.182627]"
26,../../Data_Processing/Scenario3/resources/masks\669.jpg,"[0.822917,0.256481,0.125,0.075926,0.679025,0.184197]"
25,../../Data_Processing/Scenario3/resources/masks\670.jpg,"[0.795312,0.257407,0.117708,0.074074,0.656081,0.185767]"
24,../../Data_Processing/Scenario3/resources/masks\671.jpg,"[0.765104,0.25463,0.121875,0.075926,0.633198,0.187336]"
23,../../Data_Processing/Scenario3/resources/masks\672.jpg,"[0.747917,0.256481,0.11875,0.075926,0.610397,0.188906]"
23,../../Data_Processing/Scenario3/resources/masks\673.jpg,"[0.718229,0.25463,0.119792,0.075926,0.587452,0.190476]"
22,../../Data_Processing/Scenario3/resources/masks\674.jpg,"[0.686458,0.25463,0.116667,0.075926,0.567494,0.191523]"
21,../../Data_Processing/Scenario3/resources/masks\675.jpg,"[0.659896,0.252778,0.119792,0.07963,0.547494,0.192569]"
20,../../Data_Processing/Scenario3/resources/masks\676.jpg,"[0.630729,0.253704,0.117708,0.077778,0.527494,0.193616]"
19,../../Data_Processing/Scenario3/resources/masks\677.jpg,"[0.599479,0.250926,0.117708,0.075926,0.507454,0.194662]"
17,../../Data_Processing/Scenario3/resources/masks\678.jpg,"[0.569792,0.25,0.116667,0.077778,0.487413,0.195709]"
17,../../Data_Processing/Scenario3/resources/masks\679.jpg,"[0.539062,0.248148,0.119792,0.077778,0.467373,0.196756]"
16,../../Data_Processing/Scenario3/resources/masks\680.jpg,"[0.508333,0.248148,0.120833,0.077778,0.447291,0.197802]"
15,../../Data_Processing/Scenario3/resources/masks\681.jpg,"[0.483333,0.248148,0.120833,0.077778,0.426903,0.198849]"
14,../../Data_Processing/Scenario3/resources/masks\682.jpg,"[0.454688,0.247222,0.121875,0.075926,0.406556,0.199895]"
12,../../Data_Processing/Scenario3/resources/masks\683.jpg,"[0.423438,0.248148,0.117708,0.077778,0.386045,0.200942]"
11,../../Data_Processing/Scenario3/resources/masks\684.jpg,"[0.392188,0.247222,0.123958,0.07963,0.365350,0.201465]"
11,../../Data_Processing/Scenario3/resources/masks\685.jpg,"[0.366146,0.24537,0.117708,0.075926,0.344492,0.202512]"
9,../../Data_Processing/Scenario3/resources/masks\686.jpg,"[0.328125,0.246296,0.125,0.077778,0.323470,0.203035]"
9,../../Data_Processing/Scenario3/resources/masks\687.jpg,"[0.298438,0.24537,0.126042,0.075926,0.302264,0.203558]"
7,../../Data_Processing/Scenario3/resources/masks\688.jpg,"[0.268229,0.244444,0.128125,0.077778,0.280894,0.204082]"
7,../../Data_Processing/Scenario3/resources/masks\689.jpg,"[0.2375,0.244444,0.125,0.077778,0.259156,0.205651]"
6,../../Data_Processing/Scenario3/resources/masks\690.jpg,"[0.205208,0.243519,0.1375,0.07963,0.237337,0.206175]"
3,../../Data_Processing/Scenario3/resources/masks\691.jpg,"[0.107813,0.241667,0.142708,0.075926,0.170651,0.207745]"
2,../../Data_Processing/Scenario3/resources/masks\692.jpg,"[0.084375,0.240741,0.1375,0.077778,0.148013,0.208791]"
1,../../Data_Processing/Scenario3/resources/masks\693.jpg,"[0.044271,0.237963,0.082292,0.07963,0.102084,0.209838]"
2,../../Data_Processing/Scenario3/resources/masks\694.jpg,"[0.071354,0.348148,0.142708,0.12963,0.522075,0.788069]"
3,../../Data_Processing/Scenario3/resources/masks\695.jpg,"[0.102604,0.348148,0.188542,0.140741,0.542422,0.789639]"
4,../../Data_Processing/Scenario3/resources/masks\696.jpg,"[0.129688,0.344444,0.240625,0.144444,0.560050,0.789639]"
5,../../Data_Processing/Scenario3/resources/masks\697.jpg,"[0.180208,0.347222,0.23125,0.142593,0.577616,0.790162]"
6,../../Data_Processing/Scenario3/resources/masks\698.jpg,"[0.211458,0.349074,0.235417,0.142593,0.595141,0.791209]"
7,../../Data_Processing/Scenario3/resources/masks\699.jpg,"[0.251563,0.350926,0.221875,0.138889,0.612626,0.791732]"
9,../../Data_Processing/Scenario3/resources/masks\700.jpg,"[0.310937,0.353704,0.223958,0.140741,0.630048,0.792779]"
11,../../Data_Processing/Scenario3/resources/masks\701.jpg,"[0.358333,0.35463,0.216667,0.142593,0.647431,0.793302]"
12,../../Data_Processing/Scenario3/resources/masks\702.jpg,"[0.386458,0.356481,0.216667,0.142593,0.664751,0.794349]"
13,../../Data_Processing/Scenario3/resources/masks\703.jpg,"[0.436458,0.356481,0.21875,0.142593,0.682297,0.795395]"
15,../../Data_Processing/Scenario3/resources/masks\704.jpg,"[0.467708,0.357407,0.2125,0.140741,0.699495,0.795918]"
17,../../Data_Processing/Scenario3/resources/masks\705.jpg,"[0.513021,0.358333,0.219792,0.142593,0.716857,0.795918]"
20,../../Data_Processing/Scenario3/resources/masks\706.jpg,"[0.6,0.362963,0.216667,0.140741,0.752071,0.795395]"
21,../../Data_Processing/Scenario3/resources/masks\707.jpg,"[0.667188,0.366667,0.215625,0.144444,0.769943,0.794872]"
22,../../Data_Processing/Scenario3/resources/masks\708.jpg,"[0.673958,0.364815,0.216667,0.137037,0.787959,0.793825]"
24,../../Data_Processing/Scenario3/resources/masks\709.jpg,"[0.719271,0.363889,0.219792,0.142593,0.806159,0.792255]"
25,../../Data_Processing/Scenario3/resources/masks\710.jpg,"[0.80625,0.366667,0.225,0.144444,0.824666,0.790162]"
27,../../Data_Processing/Scenario3/resources/masks\711.jpg,"[0.804167,0.366667,0.225,0.144444,0.843418,0.788592]"
28,../../Data_Processing/Scenario3/resources/masks\712.jpg,"[0.852083,0.371296,0.229167,0.142593,0.862395,0.785976]"
29,../../Data_Processing/Scenario3/resources/masks\713.jpg,"[0.9,0.369444,0.2,0.142593,0.881577,0.782836]"
29,../../Data_Processing/Scenario3/resources/masks\714.jpg,"[0.929167,0.369444,0.141667,0.142593,0.900963,0.779696]"
30,../../Data_Processing/Scenario3/resources/masks\715.jpg,"[0.946875,0.24537,0.102083,0.068519,0.741907,0.018315]"
28,../../Data_Processing/Scenario3/resources/masks\716.jpg,"[0.921875,0.246296,0.11875,0.07037,0.712521,0.018315]"
27,../../Data_Processing/Scenario3/resources/masks\717.jpg,"[0.894271,0.24537,0.115625,0.068519,0.682931,0.017792]"
26,../../Data_Processing/Scenario3/resources/masks\718.jpg,"[0.85625,0.24537,0.11875,0.072222,0.653156,0.017268]"
26,../../Data_Processing/Scenario3/resources/masks\719.jpg,"[0.815104,0.244444,0.121875,0.07037,0.623198,0.016745]"
24,../../Data_Processing/Scenario3/resources/masks\720.jpg,"[0.778125,0.243519,0.11875,0.072222,0.593055,0.015699]"
24,../../Data_Processing/Scenario3/resources/masks\721.jpg,"[0.744792,0.241667,0.108333,0.068519,0.562954,0.015175]"
22,../../Data_Processing/Scenario3/resources/masks\722.jpg,"[0.702083,0.240741,0.102083,0.066667,0.532443,0.014652]"
21,../../Data_Processing/Scenario3/resources/masks\723.jpg,"[0.675,0.239815,0.10625,0.068519,0.501830,0.014129]"
20,../../Data_Processing/Scenario3/resources/masks\724.jpg,"[0.636458,0.239815,0.102083,0.064815,0.471095,0.013605]"
19,../../Data_Processing/Scenario3/resources/masks\725.jpg,"[0.599479,0.237963,0.111458,0.064815,0.440236,0.013082]"
17,../../Data_Processing/Scenario3/resources/masks\726.jpg,"[0.555729,0.235185,0.109375,0.066667,0.409296,0.012559]"
16,../../Data_Processing/Scenario3/resources/masks\727.jpg,"[0.517188,0.235185,0.111458,0.062963,0.378234,0.012559]"
14,../../Data_Processing/Scenario3/resources/masks\728.jpg,"[0.479167,0.234259,0.110417,0.064815,0.347048,0.012559]"
12,../../Data_Processing/Scenario3/resources/masks\729.jpg,"[0.436458,0.234259,0.110417,0.068519,0.316129,0.011512]"
11,../../Data_Processing/Scenario3/resources/masks\730.jpg,"[0.396875,0.233333,0.1125,0.066667,0.285107,0.010466]"
11,../../Data_Processing/Scenario3/resources/masks\731.jpg,"[0.356771,0.234259,0.109375,0.064815,0.254146,0.009942]"
9,../../Data_Processing/Scenario3/resources/masks\732.jpg,"[0.31875,0.231481,0.1125,0.066667,0.223267,0.008896]"
7,../../Data_Processing/Scenario3/resources/masks\733.jpg,"[0.248958,0.230556,0.1125,0.068519,0.161735,0.006803]"
6,../../Data_Processing/Scenario3/resources/masks\734.jpg,"[0.208333,0.227778,0.108333,0.066667,0.131081,0.005756]"
6,../../Data_Processing/Scenario3/resources/masks\735.jpg,"[0.167708,0.227778,0.108333,0.066667,0.100489,0.004710]"
3,../../Data_Processing/Scenario3/resources/masks\736.jpg,"[0.125521,0.228704,0.115625,0.068519,0.069774,0.003663]"
2,../../Data_Processing/Scenario3/resources/masks\737.jpg,"[0.082292,0.225926,0.120833,0.07037,0.034846,0.001570]"
1,../../Data_Processing/Scenario3/resources/masks\738.jpg,"[0.051042,0.223148,0.1,0.064815,0.000000,0.000000]"
2,../../Data_Processing/Scenario3/resources/masks\739.jpg,"[0.095833,0.349074,0.18125,0.15,0.584916,0.798012]"
4,../../Data_Processing/Scenario3/resources/masks\740.jpg,"[0.125,0.351852,0.235417,0.140741,0.613014,0.799058]"
6,../../Data_Processing/Scenario3/resources/masks\741.jpg,"[0.179167,0.355556,0.241667,0.137037,0.641050,0.799058]"
8,../../Data_Processing/Scenario3/resources/masks\742.jpg,"[0.249479,0.355556,0.228125,0.140741,0.668984,0.799058]"
10,../../Data_Processing/Scenario3/resources/masks\743.jpg,"[0.327083,0.358333,0.222917,0.142593,0.696836,0.799581]"
13,../../Data_Processing/Scenario3/resources/masks\744.jpg,"[0.397396,0.360185,0.219792,0.142593,0.724607,0.799581]"
15,../../Data_Processing/Scenario3/resources/masks\745.jpg,"[0.469271,0.359259,0.213542,0.140741,0.752275,0.800105]"
19,../../Data_Processing/Scenario3/resources/masks\746.jpg,"[0.576562,0.361111,0.219792,0.144444,0.779861,0.800105]"
21,../../Data_Processing/Scenario3/resources/masks\747.jpg,"[0.611458,0.364815,0.21875,0.137037,0.807366,0.800628]"
23,../../Data_Processing/Scenario3/resources/masks\748.jpg,"[0.68125,0.366667,0.216667,0.140741,0.834605,0.801151]"
25,../../Data_Processing/Scenario3/resources/masks\749.jpg,"[0.743229,0.369444,0.213542,0.142593,0.865586,0.802198]"
27,../../Data_Processing/Scenario3/resources/masks\750.jpg,"[0.805729,0.367593,0.223958,0.142593,0.896321,0.803244]"
29,../../Data_Processing/Scenario3/resources/masks\751.jpg,"[0.902604,0.372222,0.194792,0.144444,0.926811,0.804291]"
30,../../Data_Processing/Scenario3/resources/masks\752.jpg,"[0.947917,0.262963,0.102083,0.077778,0.783072,0.224490]"
29,../../Data_Processing/Scenario3/resources/masks\753.jpg,"[0.932813,0.262963,0.130208,0.081481,0.761211,0.226583]"
28,../../Data_Processing/Scenario3/resources/masks\754.jpg,"[0.906771,0.261111,0.140625,0.077778,0.739555,0.228676]"
28,../../Data_Processing/Scenario3/resources/masks\755.jpg,"[0.875,0.261111,0.135417,0.077778,0.718124,0.230246]"
27,../../Data_Processing/Scenario3/resources/masks\756.jpg,"[0.854167,0.261111,0.1375,0.074074,0.696898,0.232339]"
26,../../Data_Processing/Scenario3/resources/masks\757.jpg,"[0.826562,0.261111,0.132292,0.077778,0.675896,0.234432]"
25,../../Data_Processing/Scenario3/resources/masks\758.jpg,"[0.796354,0.261111,0.130208,0.077778,0.654997,0.235479]"
25,../../Data_Processing/Scenario3/resources/masks\759.jpg,"[0.771875,0.261111,0.125,0.077778,0.637001,0.236525]"
24,../../Data_Processing/Scenario3/resources/masks\760.jpg,"[0.739583,0.259259,0.127083,0.077778,0.619149,0.237572]"
22,../../Data_Processing/Scenario3/resources/masks\761.jpg,"[0.717187,0.259259,0.117708,0.077778,0.601440,0.238095]"
22,../../Data_Processing/Scenario3/resources/masks\762.jpg,"[0.6875,0.259259,0.125,0.077778,0.583853,0.239142]"
20,../../Data_Processing/Scenario3/resources/masks\763.jpg,"[0.657292,0.258333,0.125,0.07963,0.566410,0.239665]"
20,../../Data_Processing/Scenario3/resources/masks\764.jpg,"[0.630729,0.256481,0.119792,0.07963,0.549109,0.240188]"
19,../../Data_Processing/Scenario3/resources/masks\765.jpg,"[0.599479,0.255556,0.123958,0.081481,0.531932,0.240712]"
19,../../Data_Processing/Scenario3/resources/masks\766.jpg,"[0.571354,0.25463,0.119792,0.07963,0.514734,0.240712]"
16,../../Data_Processing/Scenario3/resources/masks\767.jpg,"[0.545833,0.253704,0.125,0.081481,0.497638,0.240712]"
16,../../Data_Processing/Scenario3/resources/masks\768.jpg,"[0.515104,0.252778,0.123958,0.083333,0.480522,0.240712]"
15,../../Data_Processing/Scenario3/resources/masks\769.jpg,"[0.494271,0.252778,0.123958,0.07963,0.463385,0.240712]"
14,../../Data_Processing/Scenario3/resources/masks\770.jpg,"[0.469271,0.250926,0.119792,0.07963,0.446228,0.240188]"
13,../../Data_Processing/Scenario3/resources/masks\771.jpg,"[0.442708,0.25,0.127083,0.081481,0.429030,0.240188]"
12,../../Data_Processing/Scenario3/resources/masks\772.jpg,"[0.416146,0.25,0.130208,0.081481,0.411812,0.239665]"
11,../../Data_Processing/Scenario3/resources/masks\773.jpg,"[0.388542,0.249074,0.13125,0.083333,0.394573,0.239142]"
10,../../Data_Processing/Scenario3/resources/masks\774.jpg,"[0.363021,0.249074,0.126042,0.07963,0.376904,0.238095]"
9,../../Data_Processing/Scenario3/resources/masks\775.jpg,"[0.338021,0.249074,0.115625,0.07963,0.356721,0.238095]"
9,../../Data_Processing/Scenario3/resources/masks\776.jpg,"[0.311458,0.241667,0.13125,0.064815,0.336312,0.237572]"
8,../../Data_Processing/Scenario3/resources/masks\777.jpg,"[0.282292,0.247222,0.125,0.07963,0.315679,0.237049]"
7,../../Data_Processing/Scenario3/resources/masks\778.jpg,"[0.261979,0.246296,0.138542,0.077778,0.294800,0.237049]"
7,../../Data_Processing/Scenario3/resources/masks\779.jpg,"[0.238542,0.246296,0.129167,0.081481,0.273696,0.236525]"
6,../../Data_Processing/Scenario3/resources/masks\780.jpg,"[0.211458,0.247222,0.133333,0.083333,0.252367,0.236525]"
6,../../Data_Processing/Scenario3/resources/masks\781.jpg,"[0.185417,0.246296,0.13125,0.081481,0.230588,0.236525]"
4,../../Data_Processing/Scenario3/resources/masks\782.jpg,"[0.153646,0.24537,0.134375,0.083333,0.211489,0.236525]"
3,../../Data_Processing/Scenario3/resources/masks\783.jpg,"[0.128646,0.244444,0.132292,0.081481,0.192164,0.237049]"
2,../../Data_Processing/Scenario3/resources/masks\784.jpg,"[0.098437,0.243519,0.138542,0.07963,0.172614,0.237572]"
3,../../Data_Processing/Scenario3/resources/masks\785.jpg,"[0.075521,0.242593,0.138542,0.081481,0.152860,0.237572]"
3,../../Data_Processing/Scenario3/resources/masks\786.jpg,"[0.063021,0.242593,0.117708,0.081481,0.132881,0.237572]"
1,../../Data_Processing/Scenario3/resources/masks\787.jpg,"[0.045833,0.239815,0.0875,0.075926,0.112718,0.237572]"
2,../../Data_Processing/Scenario3/resources/masks\788.jpg,"[0.075521,0.331481,0.144792,0.12963,0.546492,0.692831]"
3,../../Data_Processing/Scenario3/resources/masks\789.jpg,"[0.102604,0.327778,0.192708,0.125926,0.573056,0.688121]"
4,../../Data_Processing/Scenario3/resources/masks\790.jpg,"[0.144792,0.321296,0.227083,0.135185,0.599620,0.682889]"
6,../../Data_Processing/Scenario3/resources/masks\791.jpg,"[0.191146,0.326852,0.209375,0.124074,0.626163,0.678179]"
9,../../Data_Processing/Scenario3/resources/masks\792.jpg,"[0.260417,0.324074,0.191667,0.12963,0.652686,0.673469]"
10,../../Data_Processing/Scenario3/resources/masks\793.jpg,"[0.325521,0.326852,0.192708,0.124074,0.679209,0.668760]"
12,../../Data_Processing/Scenario3/resources/masks\794.jpg,"[0.386458,0.325926,0.191667,0.118519,0.705712,0.664050]"
14,../../Data_Processing/Scenario3/resources/masks\795.jpg,"[0.452604,0.326852,0.176042,0.124074,0.732214,0.659864]"
16,../../Data_Processing/Scenario3/resources/masks\796.jpg,"[0.513542,0.326852,0.185417,0.12037,0.758553,0.654108]"
19,../../Data_Processing/Scenario3/resources/masks\797.jpg,"[0.579167,0.325926,0.1875,0.122222,0.784953,0.649398]"
20,../../Data_Processing/Scenario3/resources/masks\798.jpg,"[0.6375,0.327778,0.1875,0.122222,0.811272,0.645212]"
22,../../Data_Processing/Scenario3/resources/masks\799.jpg,"[0.696354,0.325926,0.182292,0.122222,0.837529,0.640502]"
24,../../Data_Processing/Scenario3/resources/masks\800.jpg,"[0.748437,0.326852,0.188542,0.12037,0.863684,0.635269]"
26,../../Data_Processing/Scenario3/resources/masks\801.jpg,"[0.810417,0.328704,0.19375,0.124074,0.889757,0.630560]"
27,../../Data_Processing/Scenario3/resources/masks\802.jpg,"[0.854688,0.32963,0.192708,0.118519,0.915769,0.625327]"
29,../../Data_Processing/Scenario3/resources/masks\803.jpg,"[0.907813,0.328704,0.184375,0.116667,0.941678,0.619571]"
29,../../Data_Processing/Scenario3/resources/masks\804.jpg,"[0.932292,0.324074,0.135417,0.111111,0.967506,0.614338]"
30,../../Data_Processing/Scenario3/resources/masks\805.jpg,"[0.95,0.263889,0.097917,0.07963,0.778471,0.212977]"
30,../../Data_Processing/Scenario3/resources/masks\806.jpg,"[0.936458,0.262037,0.127083,0.083333,0.758778,0.213501]"
28,../../Data_Processing/Scenario3/resources/masks\807.jpg,"[0.917708,0.262037,0.14375,0.07963,0.739146,0.214024]"
28,../../Data_Processing/Scenario3/resources/masks\808.jpg,"[0.878125,0.262037,0.129167,0.075926,0.719474,0.214024]"
27,../../Data_Processing/Scenario3/resources/masks\809.jpg,"[0.853646,0.262037,0.136458,0.075926,0.700006,0.214024]"
26,../../Data_Processing/Scenario3/resources/masks\810.jpg,"[0.820312,0.259259,0.130208,0.077778,0.680559,0.214024]"
26,../../Data_Processing/Scenario3/resources/masks\811.jpg,"[0.803125,0.261111,0.122917,0.077778,0.661111,0.214547]"
25,../../Data_Processing/Scenario3/resources/masks\812.jpg,"[0.775,0.259259,0.122917,0.077778,0.641664,0.214547]"
23,../../Data_Processing/Scenario3/resources/masks\813.jpg,"[0.745833,0.259259,0.122917,0.077778,0.622257,0.215071]"
22,../../Data_Processing/Scenario3/resources/masks\814.jpg,"[0.714583,0.258333,0.122917,0.075926,0.602830,0.215594]"
22,../../Data_Processing/Scenario3/resources/masks\815.jpg,"[0.691146,0.258333,0.123958,0.07963,0.583444,0.216117]"
21,../../Data_Processing/Scenario3/resources/masks\816.jpg,"[0.6625,0.257407,0.122917,0.077778,0.563751,0.216641]"
20,../../Data_Processing/Scenario3/resources/masks\817.jpg,"[0.634375,0.261111,0.120833,0.085185,0.541011,0.217164]"
19,../../Data_Processing/Scenario3/resources/masks\818.jpg,"[0.610938,0.255556,0.123958,0.077778,0.517924,0.217164]"
17,../../Data_Processing/Scenario3/resources/masks\819.jpg,"[0.579688,0.253704,0.121875,0.077778,0.494468,0.218210]"
17,../../Data_Processing/Scenario3/resources/masks\820.jpg,"[0.551562,0.251852,0.123958,0.081481,0.470686,0.218734]"
15,../../Data_Processing/Scenario3/resources/masks\821.jpg,"[0.517708,0.250926,0.125,0.07963,0.446535,0.219257]"
15,../../Data_Processing/Scenario3/resources/masks\822.jpg,"[0.489063,0.25,0.123958,0.077778,0.422016,0.220304]"
14,../../Data_Processing/Scenario3/resources/masks\823.jpg,"[0.460417,0.250926,0.120833,0.07963,0.397313,0.221350]"
13,../../Data_Processing/Scenario3/resources/masks\824.jpg,"[0.436458,0.248148,0.129167,0.077778,0.375187,0.221350]"
11,../../Data_Processing/Scenario3/resources/masks\825.jpg,"[0.405208,0.248148,0.129167,0.077778,0.352815,0.222397]"
11,../../Data_Processing/Scenario3/resources/masks\826.jpg,"[0.371875,0.246296,0.125,0.077778,0.330198,0.222920]"
10,../../Data_Processing/Scenario3/resources/masks\827.jpg,"[0.342187,0.246296,0.132292,0.077778,0.307335,0.223967]"
9,../../Data_Processing/Scenario3/resources/masks\828.jpg,"[0.313021,0.246296,0.128125,0.077778,0.284248,0.224490]"
7,../../Data_Processing/Scenario3/resources/masks\829.jpg,"[0.278646,0.246296,0.128125,0.077778,0.260915,0.225536]"
7,../../Data_Processing/Scenario3/resources/masks\830.jpg,"[0.252604,0.244444,0.130208,0.077778,0.237316,0.226583]"
6,../../Data_Processing/Scenario3/resources/masks\831.jpg,"[0.21875,0.244444,0.135417,0.077778,0.213309,0.227106]"
5,../../Data_Processing/Scenario3/resources/masks\832.jpg,"[0.186458,0.246296,0.133333,0.081481,0.189219,0.228153]"
3,../../Data_Processing/Scenario3/resources/masks\833.jpg,"[0.15,0.24537,0.141667,0.07963,0.164884,0.228676]"
4,../../Data_Processing/Scenario3/resources/masks\834.jpg,"[0.130729,0.240741,0.115625,0.07037,0.140283,0.229723]"
1,../../Data_Processing/Scenario3/resources/masks\835.jpg,"[0.057292,0.241667,0.110417,0.07963,0.090305,0.230769]"
1,../../Data_Processing/Scenario3/resources/masks\836.jpg,"[0.043229,0.237963,0.082292,0.07963,0.064907,0.231816]"
15,../../Data_Processing/Scenario3/resources/masks\837.jpg,"[0.46875,0.362963,0.222917,0.140741,0.645754,0.801675]"
16,../../Data_Processing/Scenario3/resources/masks\838.jpg,"[0.494271,0.364815,0.211458,0.140741,0.661438,0.800628]"
17,../../Data_Processing/Scenario3/resources/masks\839.jpg,"[0.575521,0.362037,0.213542,0.146296,0.693135,0.798012]"
20,../../Data_Processing/Scenario3/resources/masks\840.jpg,"[0.626563,0.364815,0.215625,0.144444,0.709495,0.795395]"
21,../../Data_Processing/Scenario3/resources/masks\841.jpg,"[0.682813,0.366667,0.211458,0.140741,0.725507,0.793825]"
23,../../Data_Processing/Scenario3/resources/masks\842.jpg,"[0.726042,0.365741,0.2125,0.142593,0.742214,0.791209]"
25,../../Data_Processing/Scenario3/resources/masks\843.jpg,"[0.744271,0.368519,0.213542,0.140741,0.758921,0.788592]"
26,../../Data_Processing/Scenario3/resources/masks\844.jpg,"[0.822917,0.366667,0.225,0.144444,0.775956,0.785976]"
27,../../Data_Processing/Scenario3/resources/masks\845.jpg,"[0.877083,0.367593,0.222917,0.138889,0.792990,0.781790]"
28,../../Data_Processing/Scenario3/resources/masks\846.jpg,"[0.903125,0.368519,0.19375,0.137037,0.810372,0.778127]"
29,../../Data_Processing/Scenario3/resources/masks\847.jpg,"[0.923958,0.367593,0.152083,0.135185,0.827754,0.774464]"
30,../../Data_Processing/Scenario3/resources/masks\848.jpg,"[0.95,0.262037,0.097917,0.075926,0.751293,0.201988]"
28,../../Data_Processing/Scenario3/resources/masks\849.jpg,"[0.940104,0.274074,0.119792,0.1,0.730496,0.202512]"
28,../../Data_Processing/Scenario3/resources/masks\850.jpg,"[0.910937,0.259259,0.140625,0.074074,0.709822,0.203035]"
28,../../Data_Processing/Scenario3/resources/masks\851.jpg,"[0.875,0.261111,0.127083,0.077778,0.689332,0.203558]"
27,../../Data_Processing/Scenario3/resources/masks\852.jpg,"[0.852604,0.260185,0.132292,0.072222,0.668964,0.204082]"
26,../../Data_Processing/Scenario3/resources/masks\853.jpg,"[0.819271,0.260185,0.130208,0.07963,0.648719,0.204082]"
25,../../Data_Processing/Scenario3/resources/masks\854.jpg,"[0.786458,0.259259,0.120833,0.074074,0.628617,0.204082]"
25,../../Data_Processing/Scenario3/resources/masks\855.jpg,"[0.756771,0.258333,0.123958,0.075926,0.608638,0.204605]"
23,../../Data_Processing/Scenario3/resources/masks\856.jpg,"[0.733854,0.258333,0.128125,0.075926,0.588802,0.204082]"
22,../../Data_Processing/Scenario3/resources/masks\857.jpg,"[0.708333,0.257407,0.11875,0.077778,0.569089,0.204082]"
21,../../Data_Processing/Scenario3/resources/masks\858.jpg,"[0.674479,0.255556,0.119792,0.077778,0.549498,0.204082]"
20,../../Data_Processing/Scenario3/resources/masks\859.jpg,"[0.644792,0.25463,0.120833,0.075926,0.529457,0.204082]"
20,../../Data_Processing/Scenario3/resources/masks\860.jpg,"[0.625,0.25463,0.120833,0.07963,0.509969,0.204082]"
19,../../Data_Processing/Scenario3/resources/masks\861.jpg,"[0.594271,0.252778,0.121875,0.07963,0.490419,0.204082]"
17,../../Data_Processing/Scenario3/resources/masks\862.jpg,"[0.561458,0.250926,0.122917,0.07963,0.470829,0.203558]"
17,../../Data_Processing/Scenario3/resources/masks\863.jpg,"[0.539062,0.250926,0.119792,0.07963,0.451156,0.203035]"
15,../../Data_Processing/Scenario3/resources/masks\864.jpg,"[0.508333,0.249074,0.120833,0.07963,0.431464,0.202512]"
15,../../Data_Processing/Scenario3/resources/masks\865.jpg,"[0.480208,0.249074,0.114583,0.075926,0.411689,0.201988]"
13,../../Data_Processing/Scenario3/resources/masks\866.jpg,"[0.447917,0.248148,0.122917,0.077778,0.391853,0.201465]"
13,../../Data_Processing/Scenario3/resources/masks\867.jpg,"[0.41875,0.247222,0.125,0.07963,0.371710,0.200942]"
11,../../Data_Processing/Scenario3/resources/masks\868.jpg,"[0.390104,0.247222,0.126042,0.07963,0.351363,0.200942]"
10,../../Data_Processing/Scenario3/resources/masks\869.jpg,"[0.360417,0.246296,0.127083,0.077778,0.330811,0.200942]"
10,../../Data_Processing/Scenario3/resources/masks\870.jpg,"[0.335417,0.246296,0.125,0.077778,0.310075,0.200942]"
9,../../Data_Processing/Scenario3/resources/masks\871.jpg,"[0.306771,0.24537,0.123958,0.07963,0.289156,0.200942]"
7,../../Data_Processing/Scenario3/resources/masks\872.jpg,"[0.278125,0.24537,0.127083,0.075926,0.268052,0.200942]"
7,../../Data_Processing/Scenario3/resources/masks\873.jpg,"[0.247396,0.244444,0.119792,0.077778,0.246764,0.200942]"
6,../../Data_Processing/Scenario3/resources/masks\874.jpg,"[0.223438,0.244444,0.132292,0.077778,0.225292,0.201465]"
5,../../Data_Processing/Scenario3/resources/masks\875.jpg,"[0.194271,0.243519,0.128125,0.075926,0.203615,0.201465]"
4,../../Data_Processing/Scenario3/resources/masks\876.jpg,"[0.163021,0.242593,0.132292,0.077778,0.181775,0.201988]"
4,../../Data_Processing/Scenario3/resources/masks\877.jpg,"[0.132292,0.240741,0.133333,0.074074,0.159751,0.202512]"
3,../../Data_Processing/Scenario3/resources/masks\878.jpg,"[0.107292,0.240741,0.129167,0.074074,0.137543,0.203558]"
2,../../Data_Processing/Scenario3/resources/masks\879.jpg,"[0.077604,0.239815,0.130208,0.075926,0.115131,0.204605]"
2,../../Data_Processing/Scenario3/resources/masks\880.jpg,"[0.056771,0.238889,0.107292,0.074074,0.092534,0.206175]"
1,../../Data_Processing/Scenario3/resources/masks\881.jpg,"[0.038542,0.237963,0.06875,0.083333,0.069753,0.208268]"
1,../../Data_Processing/Scenario3/resources/masks\882.jpg,"[0.073958,0.35,0.147917,0.140741,0.449889,0.788592]"
2,../../Data_Processing/Scenario3/resources/masks\883.jpg,"[0.106771,0.351852,0.196875,0.144444,0.470011,0.789116]"
4,../../Data_Processing/Scenario3/resources/masks\884.jpg,"[0.127604,0.348148,0.232292,0.140741,0.490031,0.789639]"
6,../../Data_Processing/Scenario3/resources/masks\885.jpg,"[0.160938,0.353704,0.234375,0.148148,0.509949,0.789639]"
6,../../Data_Processing/Scenario3/resources/masks\886.jpg,"[0.221875,0.353704,0.23125,0.140741,0.529764,0.790162]"
7,../../Data_Processing/Scenario3/resources/masks\887.jpg,"[0.265625,0.355556,0.220833,0.140741,0.549457,0.790162]"
9,../../Data_Processing/Scenario3/resources/masks\888.jpg,"[0.3375,0.355556,0.225,0.140741,0.569109,0.790162]"
