index,img,input
24,../../Data_Processing/Scenario1/resources/masks\872.jpg,"[0.7536458333333333, 0.2324074074074074, 0.14270833333333333, 0.07222222222222222, 0.24800755795941107, 0.8634686346665131]"
17,../../Data_Processing/Scenario1/resources/masks\873.jpg,"[0.5572916666666666, 0.26851851851851855, 0.16458333333333333, 0.1037037037037037, 0.43705336595382815, 0.16420664214696515]"
11,../../Data_Processing/Scenario1/resources/masks\874.jpg,"[0.4171875, 0.26296296296296295, 0.16354166666666667, 0.0962962962962963, 0.5419200116277888, 0.12453874546400742]"
3,../../Data_Processing/Scenario1/resources/masks\875.jpg,"[0.08333333333333333, 0.24351851851851852, 0.15208333333333332, 0.09074074074074075, 0.7951600009747198, 0.06918819183705094]"
14,../../Data_Processing/Scenario1/resources/masks\876.jpg,"[0.49947916666666664, 0.27037037037037037, 0.165625, 0.1, 0.47905816234783666, 0.0959409594802217]"
23,../../Data_Processing/Scenario1/resources/masks\877.jpg,"[0.7125, 0.23148148148148148, 0.12708333333333333, 0.07407407407407407, 0.28046801192192594, 0.8477859778536108]"
19,../../Data_Processing/Scenario1/resources/masks\878.jpg,"[0.6135416666666667, 0.26944444444444443, 0.1625, 0.09814814814814815, 0.4070880065867853, 0.1918819189604434]"
7,../../Data_Processing/Scenario1/resources/masks\879.jpg,"[0.2359375, 0.20925925925925926, 0.121875, 0.06666666666666667, 0.7120709285130369, 0.7675276751862914]"
26,../../Data_Processing/Scenario1/resources/masks\880.jpg,"[0.8385416666666666, 0.2861111111111111, 0.18333333333333332, 0.10185185185185185, 0.26118553328790794, 0.21586715883049884]"
19,../../Data_Processing/Scenario1/resources/masks\881.jpg,"[0.6026041666666667, 0.22777777777777777, 0.13020833333333334, 0.07407407407407407, 0.3717448705211618, 0.7693726937890992]"
6,../../Data_Processing/Scenario1/resources/masks\882.jpg,"[0.22708333333333333, 0.25092592592592594, 0.17291666666666666, 0.09444444444444444, 0.6583416099355629, 0.14114391157831366]"
11,../../Data_Processing/Scenario1/resources/masks\883.jpg,"[0.4166666666666667, 0.2611111111111111, 0.16875, 0.09259259259259259, 0.5438095007404269, 0.14206642074862114]"
24,../../Data_Processing/Scenario1/resources/masks\884.jpg,"[0.7651041666666667, 0.2351851851851852, 0.14479166666666668, 0.07777777777777778, 0.24003778977984302, 0.8616236163258981]"
10,../../Data_Processing/Scenario1/resources/masks\885.jpg,"[0.3645833333333333, 0.2564814814814815, 0.16875, 0.10185185185185185, 0.5674523388439638, 0.11900369004887319]"
13,../../Data_Processing/Scenario1/resources/masks\886.jpg,"[0.4765625, 0.26481481481481484, 0.16979166666666667, 0.0962962962962963, 0.4974927933024447, 0.14760147590156247]"
8,../../Data_Processing/Scenario1/resources/masks\887.jpg,"[0.29791666666666666, 0.25462962962962965, 0.16875, 0.09074074074074075, 0.6285215958967931, 0.111623616293124]"
28,../../Data_Processing/Scenario1/resources/masks\888.jpg,"[0.9072916666666667, 0.2851851851851852, 0.18541666666666667, 0.1, 0.22400135655240394, 0.2739852398372813]"
20,../../Data_Processing/Scenario1/resources/masks\889.jpg,"[0.6630208333333333, 0.2796296296296296, 0.16770833333333332, 0.1037037037037037, 0.3728591846185265, 0.17158671590271435]"
11,../../Data_Processing/Scenario1/resources/masks\890.jpg,"[0.4140625, 0.2657407407407407, 0.16979166666666667, 0.09814814814814815, 0.5374627552555421, 0.06642066419503205]"
2,../../Data_Processing/Scenario1/resources/masks\891.jpg,"[0.10260416666666666, 0.25, 0.178125, 0.1, 0.7598168649090963, 0.005535055415134227]"
11,../../Data_Processing/Scenario1/resources/masks\892.jpg,"[0.40260416666666665, 0.25555555555555554, 0.15729166666666666, 0.1037037037037037, 0.5285966909710188, 0.1780442806192525]"
10,../../Data_Processing/Scenario1/resources/masks\893.jpg,"[0.3458333333333333, 0.21388888888888888, 0.12291666666666666, 0.07222222222222222, 0.6015842639439196, 0.6964944648775291]"
20,../../Data_Processing/Scenario1/resources/masks\894.jpg,"[0.628125, 0.22870370370370371, 0.14166666666666666, 0.07222222222222222, 0.3476175480244728, 0.7776752768462524]"
12,../../Data_Processing/Scenario1/resources/masks\895.jpg,"[0.42604166666666665, 0.262037037037037, 0.1625, 0.09814814814814815, 0.527991085488185, 0.13191881935085306]"
28,../../Data_Processing/Scenario1/resources/masks\896.jpg,"[0.9078125, 0.24074074074074073, 0.153125, 0.07777777777777778, 0.1250696446343126, 0.8856088560648571]"
31,../../Data_Processing/Scenario1/resources/masks\897.jpg,"[0.9723958333333333, 0.275, 0.05520833333333333, 0.09074074074074075, 0.123688864118993, 0.30350553525356744]"
28,../../Data_Processing/Scenario1/resources/masks\898.jpg,"[0.8682291666666667, 0.23703703703703705, 0.15104166666666666, 0.07777777777777778, 0.16777694339667032, 0.8892988931393764]"
23,../../Data_Processing/Scenario1/resources/masks\899.jpg,"[0.7317708333333334, 0.2824074074074074, 0.171875, 0.10185185185185185, 0.3356265594402648, 0.16789667895929153]"
2,../../Data_Processing/Scenario1/resources/masks\900.jpg,"[0.057291666666666664, 0.1935185185185185, 0.10833333333333334, 0.06851851851851852, 0.9060342530514738, 0.7426199261459284]"
12,../../Data_Processing/Scenario1/resources/masks\901.jpg,"[0.4203125, 0.25833333333333336, 0.165625, 0.09814814814814815, 0.5256655604251524, 0.13284132852116054]"
6,../../Data_Processing/Scenario1/resources/masks\902.jpg,"[0.19375, 0.20092592592592592, 0.11875, 0.06851851851851852, 0.7431263777560657, 0.7702952029594067]"
14,../../Data_Processing/Scenario1/resources/masks\903.jpg,"[0.446875, 0.2111111111111111, 0.12291666666666666, 0.07037037037037037, 0.5101620600336231, 0.8210332102104401]"
19,../../Data_Processing/Scenario1/resources/masks\904.jpg,"[0.5932291666666667, 0.22037037037037038, 0.103125, 0.06666666666666667, 0.3915602819738771, 0.8477859778536108]"
5,../../Data_Processing/Scenario1/resources/masks\905.jpg,"[0.1921875, 0.2490740740740741, 0.171875, 0.09814814814814815, 0.6924250866099734, 0.09870848712224059]"
5,../../Data_Processing/Scenario1/resources/masks\906.jpg,"[0.203125, 0.25, 0.16666666666666666, 0.0962962962962963, 0.6866839466079225, 0.09870848712224059]"
12,../../Data_Processing/Scenario1/resources/masks\907.jpg,"[0.4515625, 0.2675925925925926, 0.17395833333333333, 0.09814814814814815, 0.5126813788504739, 0.07841328406451153]"
17,../../Data_Processing/Scenario1/resources/masks\908.jpg,"[0.5614583333333333, 0.2675925925925926, 0.16041666666666668, 0.09814814814814815, 0.4373925050187072, 0.17712177131784856]"
27,../../Data_Processing/Scenario1/resources/masks\909.jpg,"[0.8697916666666666, 0.28425925925925927, 0.18541666666666667, 0.10185185185185185, 0.2474988493448802, 0.256457564683764]"
13,../../Data_Processing/Scenario1/resources/masks\910.jpg,"[0.45625, 0.2675925925925926, 0.17708333333333334, 0.09814814814814815, 0.5096291271977134, 0.0802583026673194]"
3,../../Data_Processing/Scenario1/resources/masks\911.jpg,"[0.12395833333333334, 0.24351851851851852, 0.17291666666666666, 0.09444444444444444, 0.74673578643169, 0.09870848712224059]"
9,../../Data_Processing/Scenario1/resources/masks\912.jpg,"[0.3359375, 0.25462962962962965, 0.17604166666666668, 0.09814814814814815, 0.5887696519016806, 0.11254612546343148]"
24,../../Data_Processing/Scenario1/resources/masks\913.jpg,"[0.753125, 0.23055555555555557, 0.13541666666666666, 0.07592592592592592, 0.2478864368525169, 0.8902214023096838]"
2,../../Data_Processing/Scenario1/resources/masks\914.jpg,"[0.05260416666666667, 0.225, 0.10520833333333333, 0.09444444444444444, 0.8387878200634116, 0.09870848712224059]"
24,../../Data_Processing/Scenario1/resources/masks\915.jpg,"[0.7390625, 0.2351851851851852, 0.13854166666666667, 0.07777777777777778, 0.2668782248472012, 0.8154981550574987]"
13,../../Data_Processing/Scenario1/resources/masks\916.jpg,"[0.45729166666666665, 0.2574074074074074, 0.16458333333333333, 0.1, 0.49766236283488424, 0.18911439118732806]"
30,../../Data_Processing/Scenario1/resources/masks\917.jpg,"[0.9416666666666667, 0.275, 0.10833333333333334, 0.10185185185185185, 0.15040817809666931, 0.3201107012367772]"
29,../../Data_Processing/Scenario1/resources/masks\918.jpg,"[0.9286458333333333, 0.23796296296296296, 0.14270833333333333, 0.07592592592592592, 0.10181439403841237, 0.9280442805209301]"
16,../../Data_Processing/Scenario1/resources/masks\919.jpg,"[0.5041666666666667, 0.21666666666666667, 0.12291666666666666, 0.07407407407407407, 0.47363193722371066, 0.7933579336591546]"
17,../../Data_Processing/Scenario1/resources/masks\920.jpg,"[0.5911458333333334, 0.2740740740740741, 0.190625, 0.1037037037037037, 0.42423875391158916, 0.15405904074919707]"
24,../../Data_Processing/Scenario1/resources/masks\921.jpg,"[0.7630208333333334, 0.23148148148148148, 0.134375, 0.07777777777777778, 0.24153969138484446, 0.886531365366261]"
29,../../Data_Processing/Scenario1/resources/masks\922.jpg,"[0.9359375, 0.28703703703703703, 0.128125, 0.1, 0.18020396793127266, 0.2398523985694578]"
21,../../Data_Processing/Scenario1/resources/masks\923.jpg,"[0.6572916666666667, 0.22592592592592592, 0.12708333333333333, 0.07037037037037037, 0.3286257600297885, 0.8643911438368206]"
21,../../Data_Processing/Scenario1/resources/masks\924.jpg,"[0.6734375, 0.2740740740740741, 0.165625, 0.1, 0.3647440711278978, 0.21217712175597955]"
3,../../Data_Processing/Scenario1/resources/masks\925.jpg,"[0.058854166666666666, 0.19444444444444445, 0.109375, 0.06666666666666667, 0.8901189409137166, 0.7472324723907552]"
11,../../Data_Processing/Scenario1/resources/masks\926.jpg,"[0.37447916666666664, 0.21574074074074073, 0.11145833333333334, 0.06851851851851852, 0.565175262223689, 0.8062730628300381]"
15,../../Data_Processing/Scenario1/resources/masks\927.jpg,"[0.5447916666666667, 0.2638888888888889, 0.16041666666666668, 0.09814814814814815, 0.4480511615475656, 0.17158671590271435]"
6,../../Data_Processing/Scenario1/resources/masks\928.jpg,"[0.19635416666666666, 0.20277777777777778, 0.121875, 0.06851851851851852, 0.738814466712092, 0.7785977860165598]"
28,../../Data_Processing/Scenario1/resources/masks\929.jpg,"[0.9104166666666667, 0.2388888888888889, 0.15416666666666667, 0.07777777777777778, 0.13190087449513707, 0.9022140223102598]"
20,../../Data_Processing/Scenario1/resources/masks\930.jpg,"[0.6416666666666667, 0.22685185185185186, 0.13125, 0.07222222222222222, 0.340834766606406, 0.8274907750580747]"
24,../../Data_Processing/Scenario1/resources/masks\931.jpg,"[0.7828125, 0.28055555555555556, 0.18645833333333334, 0.10555555555555556, 0.29289503645652826, 0.2647601476098207]"
9,../../Data_Processing/Scenario1/resources/masks\932.jpg,"[0.34010416666666665, 0.2564814814814815, 0.165625, 0.09444444444444444, 0.5956735544266415, 0.12269372712339247]"
6,../../Data_Processing/Scenario1/resources/masks\933.jpg,"[0.23802083333333332, 0.25, 0.171875, 0.09259259259259259, 0.664543010109387, 0.11808118087856571]"
9,../../Data_Processing/Scenario1/resources/masks\934.jpg,"[0.303125, 0.2074074074074074, 0.13333333333333333, 0.07037037037037037, 0.6465444151051734, 0.7924354244888472]"
26,../../Data_Processing/Scenario1/resources/masks\935.jpg,"[0.8203125, 0.2324074074074074, 0.14479166666666668, 0.07962962962962963, 0.19045081273111553, 0.9068265682928937]"
10,../../Data_Processing/Scenario1/resources/masks\936.jpg,"[0.3385416666666667, 0.21296296296296297, 0.11666666666666667, 0.07037037037037037, 0.6128727501769907, 0.7509225092030816]"
17,../../Data_Processing/Scenario1/resources/masks\937.jpg,"[0.5755208333333334, 0.27037037037037037, 0.165625, 0.1, 0.4263947094421821, 0.16789667895929153]"
30,../../Data_Processing/Scenario1/resources/masks\938.jpg,"[0.9401041666666666, 0.23796296296296296, 0.11354166666666667, 0.07222222222222222, 0.0725515370225064, 0.9354243541455829]"
24,../../Data_Processing/Scenario1/resources/masks\939.jpg,"[0.74375, 0.23148148148148148, 0.13125, 0.07407407407407407, 0.2587873355779513, 0.8607011071555907]"
17,../../Data_Processing/Scenario1/resources/masks\940.jpg,"[0.5291666666666667, 0.2212962962962963, 0.13333333333333333, 0.07592592592592592, 0.4506431530285529, 0.7444649446176399]"
24,../../Data_Processing/Scenario1/resources/masks\941.jpg,"[0.703125, 0.22870370370370371, 0.13125, 0.07222222222222222, 0.28490104407279376, 0.8800738009119158]"
28,../../Data_Processing/Scenario1/resources/masks\942.jpg,"[0.8770833333333333, 0.23796296296296296, 0.15, 0.07592592592592592, 0.14723480535422695, 0.8920664206502988]"
28,../../Data_Processing/Scenario1/resources/masks\943.jpg,"[0.8661458333333333, 0.23981481481481481, 0.15104166666666666, 0.07592592592592592, 0.1596618299060416, 0.8690036900816474]"
9,../../Data_Processing/Scenario1/resources/masks\944.jpg,"[0.3260416666666667, 0.21203703703703702, 0.11458333333333333, 0.06851851851851852, 0.6246941692287592, 0.7481549815610627]"
30,../../Data_Processing/Scenario1/resources/masks\945.jpg,"[0.9432291666666667, 0.2814814814814815, 0.109375, 0.1037037037037037, 0.16273830576296866, 0.25461254621205265]"
3,../../Data_Processing/Scenario1/resources/masks\946.jpg,"[0.14010416666666667, 0.25092592592592594, 0.17395833333333333, 0.09814814814814815, 0.7344541072081484, 0.007380073886845636]"
6,../../Data_Processing/Scenario1/resources/masks\947.jpg,"[0.17760416666666667, 0.20277777777777778, 0.12604166666666666, 0.06851851851851852, 0.7622877352831895, 0.7684501846187918]"
3,../../Data_Processing/Scenario1/resources/masks\948.jpg,"[0.12916666666666668, 0.25, 0.175, 0.1, 0.7428114628953532, 0.006457564585441709]"
12,../../Data_Processing/Scenario1/resources/masks\949.jpg,"[0.4197916666666667, 0.26296296296296295, 0.16458333333333333, 0.0962962962962963, 0.5339986918909784, 0.1282287822763338]"
12,../../Data_Processing/Scenario1/resources/masks\950.jpg,"[0.4270833333333333, 0.26666666666666666, 0.16666666666666666, 0.0962962962962963, 0.5252779729175158, 0.0728782289115702]"
2,../../Data_Processing/Scenario1/resources/masks\951.jpg,"[0.05416666666666667, 0.22407407407407406, 0.10833333333333334, 0.09259259259259259, 0.8170344710725128, 0.1208487085205846]"
14,../../Data_Processing/Scenario1/resources/masks\952.jpg,"[0.4890625, 0.26481481481481484, 0.16145833333333334, 0.0962962962962963, 0.48765776023161744, 0.16420664214696515]"
26,../../Data_Processing/Scenario1/resources/masks\953.jpg,"[0.8192708333333333, 0.2324074074074074, 0.14479166666666668, 0.08333333333333333, 0.19163779947540444, 0.9003690037074519]"
11,../../Data_Processing/Scenario1/resources/masks\954.jpg,"[0.37447916666666664, 0.21574074074074073, 0.11979166666666667, 0.07222222222222222, 0.5731692546246359, 0.7029520295940672]"
11,../../Data_Processing/Scenario1/resources/masks\955.jpg,"[0.39010416666666664, 0.2574074074074074, 0.159375, 0.09259259259259259, 0.5541774666299516, 0.1374538745037944]"
21,../../Data_Processing/Scenario1/resources/masks\956.jpg,"[0.6458333333333334, 0.22592592592592592, 0.13333333333333333, 0.07037037037037037, 0.3410043361388455, 0.8348708486827273]"
3,../../Data_Processing/Scenario1/resources/masks\957.jpg,"[0.0859375, 0.19537037037037036, 0.13020833333333334, 0.06851851851851852, 0.855357186109548, 0.7407749078053135]"
27,../../Data_Processing/Scenario1/resources/masks\958.jpg,"[0.8979166666666667, 0.28703703703703703, 0.19166666666666668, 0.1, 0.22979094498000016, 0.21863468634142127]"
14,../../Data_Processing/Scenario1/resources/masks\959.jpg,"[0.4786458333333333, 0.2657407407407407, 0.16354166666666667, 0.09444444444444444, 0.4942709721172447, 0.14944649450437034]"
14,../../Data_Processing/Scenario1/resources/masks\960.jpg,"[0.4744791666666667, 0.26666666666666666, 0.15729166666666666, 0.0962962962962963, 0.49521571668216996, 0.16143911450494627]"
12,../../Data_Processing/Scenario1/resources/masks\961.jpg,"[0.44583333333333336, 0.2564814814814815, 0.1625, 0.09814814814814815, 0.5066253240049229, 0.18542435437500168]"
23,../../Data_Processing/Scenario1/resources/masks\962.jpg,"[0.7208333333333333, 0.23333333333333334, 0.1375, 0.07407407407407407, 0.2835687120002318, 0.8071955720003455]"
4,../../Data_Processing/Scenario1/resources/masks\963.jpg,"[0.14479166666666668, 0.2462962962962963, 0.175, 0.09259259259259259, 0.7298272813206746, 0.10055350572504845]"
7,../../Data_Processing/Scenario1/resources/masks\964.jpg,"[0.234375, 0.2037037037037037, 0.12291666666666666, 0.06666666666666667, 0.7028899493678011, 0.7813653136585788]"
24,../../Data_Processing/Scenario1/resources/masks\965.jpg,"[0.746875, 0.2351851851851852, 0.1375, 0.07777777777777778, 0.26329304037574325, 0.8164206642278061]"
11,../../Data_Processing/Scenario1/resources/masks\966.jpg,"[0.403125, 0.25925925925925924, 0.16458333333333333, 0.09259259259259259, 0.5455536445420043, 0.14022140227690974]"
12,../../Data_Processing/Scenario1/resources/masks\967.jpg,"[0.4317708333333333, 0.2574074074074074, 0.153125, 0.0962962962962963, 0.5106707686309416, 0.18450184494250133]"
27,../../Data_Processing/Scenario1/resources/masks\968.jpg,"[0.8901041666666667, 0.28703703703703703, 0.190625, 0.1, 0.23507182481027786, 0.2463099631548995]"
26,../../Data_Processing/Scenario1/resources/masks\969.jpg,"[0.8416666666666667, 0.23703703703703705, 0.14583333333333334, 0.07777777777777778, 0.17504420920788916, 0.9123616237080279]"
29,../../Data_Processing/Scenario1/resources/masks\970.jpg,"[0.93125, 0.28425925925925927, 0.1375, 0.09814814814814815, 0.1917104721223286, 0.28690036900816474]"
21,../../Data_Processing/Scenario1/resources/masks\971.jpg,"[0.6552083333333333, 0.22685185185185186, 0.12916666666666668, 0.07222222222222222, 0.3270996342206206, 0.8385608856261502]"
11,../../Data_Processing/Scenario1/resources/masks\972.jpg,"[0.3953125, 0.25555555555555554, 0.16145833333333334, 0.0962962962962963, 0.5336595528260993, 0.17619926214754109]"
28,../../Data_Processing/Scenario1/resources/masks\973.jpg,"[0.9239583333333333, 0.2861111111111111, 0.15208333333333332, 0.10925925925925926, 0.19430246360331596, 0.2619926199678018]"
29,../../Data_Processing/Scenario1/resources/masks\974.jpg,"[0.9338541666666667, 0.24166666666666667, 0.121875, 0.07222222222222222, 0.09745403455168108, 0.9132841328783353]"
17,../../Data_Processing/Scenario1/resources/masks\975.jpg,"[0.5348958333333333, 0.22314814814814815, 0.13229166666666667, 0.07592592592592592, 0.4336619752361886, 0.7472324723907552]"
7,../../Data_Processing/Scenario1/resources/masks\976.jpg,"[0.26979166666666665, 0.2537037037037037, 0.17083333333333334, 0.09259259259259259, 0.6475860565384015, 0.1217712176908921]"
15,../../Data_Processing/Scenario1/resources/masks\977.jpg,"[0.5005208333333333, 0.21666666666666667, 0.12395833333333334, 0.07037037037037037, 0.46222232988374534, 0.8302583024379007]"
26,../../Data_Processing/Scenario1/resources/masks\978.jpg,"[0.8098958333333334, 0.23425925925925925, 0.14479166666666668, 0.07962962962962963, 0.20207843802906564, 0.8791512917416083]"
20,../../Data_Processing/Scenario1/resources/masks\979.jpg,"[0.6697916666666667, 0.2777777777777778, 0.16875, 0.0962962962962963, 0.3684988251317952, 0.1918819189604434]"
23,../../Data_Processing/Scenario1/resources/masks\980.jpg,"[0.7208333333333333, 0.22962962962962963, 0.12291666666666666, 0.07407407407407407, 0.26966401008200686, 0.8800738009119158]"
6,../../Data_Processing/Scenario1/resources/masks\981.jpg,"[0.18802083333333333, 0.2064814814814815, 0.121875, 0.06851851851851852, 0.7647343814359038, 0.7158671587649506]"
26,../../Data_Processing/Scenario1/resources/masks\982.jpg,"[0.846875, 0.23703703703703705, 0.14791666666666667, 0.07777777777777778, 0.1727429083662355, 0.8828413282917418]"
8,../../Data_Processing/Scenario1/resources/masks\983.jpg,"[0.2760416666666667, 0.20833333333333334, 0.11458333333333333, 0.06851851851851852, 0.6714469126171356, 0.786900369073713]"
2,../../Data_Processing/Scenario1/resources/masks\984.jpg,"[0.06197916666666667, 0.23703703703703705, 0.12395833333333334, 0.09259259259259259, 0.822920956368412, 0.0018450186028078548]"
5,../../Data_Processing/Scenario1/resources/masks\985.jpg,"[0.19479166666666667, 0.24814814814814815, 0.17291666666666666, 0.0962962962962963, 0.6944356968122933, 0.10977859769031616]"
2,../../Data_Processing/Scenario1/resources/masks\986.jpg,"[0.0875, 0.24074074074074073, 0.16666666666666666, 0.09259259259259259, 0.7836050483236939, 0.09870848712224059]"
2,../../Data_Processing/Scenario1/resources/masks\987.jpg,"[0.06875, 0.23148148148148148, 0.1375, 0.09259259259259259, 0.8103728107441279, 0.06734317349643598]"
2,../../Data_Processing/Scenario1/resources/masks\988.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.9767689736254787, 0.7038745387643747]"
29,../../Data_Processing/Scenario1/resources/masks\989.jpg,"[0.9369791666666667, 0.2898148148148148, 0.12604166666666666, 0.09814814814814815, 0.1916862479181621, 0.2426199262114767]"
6,../../Data_Processing/Scenario1/resources/masks\990.jpg,"[0.15833333333333333, 0.20092592592592592, 0.12708333333333333, 0.06851851851851852, 0.7777912356747189, 0.7712177122608106]"
7,../../Data_Processing/Scenario1/resources/masks\991.jpg,"[0.22916666666666666, 0.20555555555555555, 0.11875, 0.07037037037037037, 0.7196288849635895, 0.7832103322613866]"
24,../../Data_Processing/Scenario1/resources/masks\992.jpg,"[0.73125, 0.2351851851851852, 0.14791666666666667, 0.07777777777777778, 0.2732007461107071, 0.8118081179829794]"
17,../../Data_Processing/Scenario1/resources/masks\993.jpg,"[0.5614583333333333, 0.2740740740740741, 0.16458333333333333, 0.1, 0.44216467625166633, 0.1143911439351429]"
20,../../Data_Processing/Scenario1/resources/masks\994.jpg,"[0.6458333333333334, 0.27314814814814814, 0.175, 0.10185185185185185, 0.38334827159773305, 0.18542435437500168]"
3,../../Data_Processing/Scenario1/resources/masks\995.jpg,"[0.08489583333333334, 0.24351851851851852, 0.15520833333333334, 0.09074074074074075, 0.7992054456007386, 0.06088560891099427]"
14,../../Data_Processing/Scenario1/resources/masks\996.jpg,"[0.48489583333333336, 0.2657407407407407, 0.165625, 0.09444444444444444, 0.49095225406374166, 0.15129151297608173]"
4,../../Data_Processing/Scenario1/resources/masks\997.jpg,"[0.1375, 0.19907407407407407, 0.12708333333333333, 0.06851851851851852, 0.797970010413692, 0.7555350554479083]"
31,../../Data_Processing/Scenario1/resources/masks\998.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.01841040673322925, 0.954797047901908]"
28,../../Data_Processing/Scenario1/resources/masks\999.jpg,"[0.8916666666666667, 0.24074074074074073, 0.14791666666666667, 0.07777777777777778, 0.13626123398186837, 0.8809963100822232]"
29,../../Data_Processing/Scenario1/resources/masks\1000.jpg,"[0.9505208333333334, 0.24259259259259258, 0.090625, 0.07037037037037037, 0.06344323054140712, 0.9234317344071998]"
7,../../Data_Processing/Scenario1/resources/masks\1001.jpg,"[0.21927083333333333, 0.20462962962962963, 0.11770833333333333, 0.06851851851851852, 0.7236258811468506, 0.776752767413752]"
19,../../Data_Processing/Scenario1/resources/masks\1002.jpg,"[0.59375, 0.22314814814814815, 0.11458333333333333, 0.07222222222222222, 0.3971076282048973, 0.81734317352921]"
19,../../Data_Processing/Scenario1/resources/masks\1003.jpg,"[0.6255208333333333, 0.27685185185185185, 0.17604166666666668, 0.10185185185185185, 0.39831883917056504, 0.13653136533348692]"
30,../../Data_Processing/Scenario1/resources/masks\1004.jpg,"[0.9416666666666667, 0.2796296296296296, 0.11666666666666667, 0.1037037037037037, 0.15985562365985997, 0.24815498162661093]"
13,../../Data_Processing/Scenario1/resources/masks\1005.jpg,"[0.4791666666666667, 0.287962962962963, 0.15416666666666667, 0.14629629629629629, 0.48194084445094537, 0.1946494466024623]"
15,../../Data_Processing/Scenario1/resources/masks\1006.jpg,"[0.5203125, 0.26481481481481484, 0.159375, 0.0962962962962963, 0.4689566628762668, 0.17250922507302183]"
23,../../Data_Processing/Scenario1/resources/masks\1007.jpg,"[0.725, 0.27870370370370373, 0.17291666666666666, 0.09814814814814815, 0.33923596811588924, 0.22047970481313267]"
25,../../Data_Processing/Scenario1/resources/masks\1008.jpg,"[0.7885416666666667, 0.2361111111111111, 0.14791666666666667, 0.07592592592592592, 0.2131489062697272, 0.8607011071555907]"
3,../../Data_Processing/Scenario1/resources/masks\1009.jpg,"[0.13333333333333333, 0.24444444444444444, 0.17708333333333334, 0.0962962962962963, 0.737748601057485, 0.09870848712224059]"
23,../../Data_Processing/Scenario1/resources/masks\1010.jpg,"[0.721875, 0.23055555555555557, 0.12708333333333333, 0.07592592592592592, 0.27138392964499314, 0.8837638377242422]"
2,../../Data_Processing/Scenario1/resources/masks\1011.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.9005353552459989, 0.09778597795193311]"
9,../../Data_Processing/Scenario1/resources/masks\1012.jpg,"[0.34322916666666664, 0.26296296296296295, 0.165625, 0.0962962962962963, 0.6052905695050593, 0.03597785987063136]"
24,../../Data_Processing/Scenario1/resources/masks\1013.jpg,"[0.7354166666666667, 0.23333333333333334, 0.14375, 0.07407407407407407, 0.2605799278050741, 0.8542435424390525]"
12,../../Data_Processing/Scenario1/resources/masks\1014.jpg,"[0.39114583333333336, 0.21481481481481482, 0.121875, 0.07037037037037037, 0.5772389234720334, 0.7629151292036576]"
21,../../Data_Processing/Scenario1/resources/masks\1015.jpg,"[0.6583333333333333, 0.23055555555555557, 0.13541666666666666, 0.07222222222222222, 0.33322836171309583, 0.7832103322613866]"
9,../../Data_Processing/Scenario1/resources/masks\1016.jpg,"[0.3625, 0.25462962962962965, 0.16875, 0.09814814814814815, 0.5586347230021982, 0.1688191883917919]"
31,../../Data_Processing/Scenario1/resources/masks\1017.jpg,"[0.9630208333333333, 0.24444444444444444, 0.06979166666666667, 0.07777777777777778, 0.048545335632711614, 0.920664206765181]"
3,../../Data_Processing/Scenario1/resources/masks\1018.jpg,"[0.11614583333333334, 0.24351851851851852, 0.16770833333333332, 0.09444444444444444, 0.7551173663402736, 0.09870848712224059]"
4,../../Data_Processing/Scenario1/resources/masks\1019.jpg,"[0.14791666666666667, 0.2462962962962963, 0.17291666666666666, 0.0962962962962963, 0.7210338896830755, 0.09870848712224059]"
19,../../Data_Processing/Scenario1/resources/masks\1020.jpg,"[0.6104166666666667, 0.27685185185185185, 0.17083333333333334, 0.10555555555555556, 0.414718635684262, 0.15774907756152345]"
13,../../Data_Processing/Scenario1/resources/masks\1021.jpg,"[0.4609375, 0.262037037037037, 0.16354166666666667, 0.09444444444444444, 0.5088055037396824, 0.15498154991950455]"
6,../../Data_Processing/Scenario1/resources/masks\1022.jpg,"[0.18385416666666668, 0.2537037037037037, 0.171875, 0.0962962962962963, 0.7178362927192543, 0.0092250922274606]"
15,../../Data_Processing/Scenario1/resources/masks\1023.jpg,"[0.5015625, 0.26481481481481484, 0.159375, 0.0962962962962963, 0.47627237713024334, 0.14944649450437034]"
27,../../Data_Processing/Scenario1/resources/masks\1024.jpg,"[0.8807291666666667, 0.28703703703703703, 0.18854166666666666, 0.1, 0.24078874059094993, 0.21309963118847994]"
4,../../Data_Processing/Scenario1/resources/masks\1025.jpg,"[0.18385416666666668, 0.2462962962962963, 0.17395833333333333, 0.0962962962962963, 0.6872411036479987, 0.13468634699287196]"
4,../../Data_Processing/Scenario1/resources/masks\1026.jpg,"[0.15833333333333333, 0.24722222222222223, 0.175, 0.09814814814814815, 0.7133305879214623, 0.09870848712224059]"
14,../../Data_Processing/Scenario1/resources/masks\1027.jpg,"[0.45625, 0.21296296296296297, 0.12708333333333333, 0.07407407407407407, 0.5028947942224042, 0.8228782288132479]"
4,../../Data_Processing/Scenario1/resources/masks\1028.jpg,"[0.1625, 0.24722222222222223, 0.175, 0.09814814814814815, 0.7338000532997692, 0.08394833947964576]"
