index,img,input
26,../../Data_Processing/Scenario4/resources/masks\1184.jpg,"[0.839063,0.250926,0.111458,0.061111,0.685945,0.272689]"
25,../../Data_Processing/Scenario4/resources/masks\1185.jpg,"[0.800521,0.248148,0.134375,0.066667,0.665561,0.276910]"
24,../../Data_Processing/Scenario4/resources/masks\1186.jpg,"[0.775,0.252778,0.120833,0.075926,0.645200,0.281553]"
24,../../Data_Processing/Scenario4/resources/masks\1187.jpg,"[0.744792,0.251852,0.114583,0.074074,0.624839,0.285775]"
23,../../Data_Processing/Scenario4/resources/masks\1188.jpg,"[0.723437,0.25463,0.111458,0.072222,0.604524,0.289574]"
22,../../Data_Processing/Scenario4/resources/masks\1189.jpg,"[0.7,0.253704,0.10625,0.074074,0.584232,0.293373]"
22,../../Data_Processing/Scenario4/resources/masks\1190.jpg,"[0.674479,0.251852,0.113542,0.074074,0.564078,0.296750]"
20,../../Data_Processing/Scenario4/resources/masks\1191.jpg,"[0.647917,0.251852,0.110417,0.074074,0.543878,0.300549]"
20,../../Data_Processing/Scenario4/resources/masks\1192.jpg,"[0.63125,0.250926,0.116667,0.068519,0.523724,0.303926]"
19,../../Data_Processing/Scenario4/resources/masks\1193.jpg,"[0.598958,0.248148,0.127083,0.077778,0.503593,0.307303]"
19,../../Data_Processing/Scenario4/resources/masks\1194.jpg,"[0.578125,0.249074,0.114583,0.075926,0.483508,0.310680]"
17,../../Data_Processing/Scenario4/resources/masks\1195.jpg,"[0.553646,0.248148,0.117708,0.077778,0.463447,0.313212]"
17,../../Data_Processing/Scenario4/resources/masks\1196.jpg,"[0.536458,0.246296,0.108333,0.074074,0.443408,0.316167]"
15,../../Data_Processing/Scenario4/resources/masks\1197.jpg,"[0.484896,0.239815,0.107292,0.064815,0.403261,0.320810]"
14,../../Data_Processing/Scenario4/resources/masks\1198.jpg,"[0.453646,0.241667,0.107292,0.068519,0.380136,0.322921]"
13,../../Data_Processing/Scenario4/resources/masks\1199.jpg,"[0.423958,0.243519,0.133333,0.075926,0.356781,0.325454]"
11,../../Data_Processing/Scenario4/resources/masks\1200.jpg,"[0.401042,0.244444,0.116667,0.077778,0.333172,0.327564]"
10,../../Data_Processing/Scenario4/resources/masks\1201.jpg,"[0.367708,0.243519,0.120833,0.075926,0.309333,0.329675]"
10,../../Data_Processing/Scenario4/resources/masks\1202.jpg,"[0.339062,0.243519,0.128125,0.075926,0.285240,0.331786]"
9,../../Data_Processing/Scenario4/resources/masks\1203.jpg,"[0.315625,0.243519,0.122917,0.075926,0.260895,0.333474]"
7,../../Data_Processing/Scenario4/resources/masks\1204.jpg,"[0.269792,0.242593,0.122917,0.077778,0.235950,0.335585]"
6,../../Data_Processing/Scenario4/resources/masks\1205.jpg,"[0.229167,0.242593,0.120833,0.074074,0.210890,0.336851]"
6,../../Data_Processing/Scenario4/resources/masks\1206.jpg,"[0.203125,0.237037,0.129167,0.066667,0.185508,0.338539]"
6,../../Data_Processing/Scenario4/resources/masks\1207.jpg,"[0.168229,0.239815,0.128125,0.072222,0.159757,0.339806]"
3,../../Data_Processing/Scenario4/resources/masks\1208.jpg,"[0.121875,0.234259,0.110417,0.064815,0.107196,0.343183]"
2,../../Data_Processing/Scenario4/resources/masks\1209.jpg,"[0.066667,0.240741,0.122917,0.074074,0.080408,0.344449]"
2,../../Data_Processing/Scenario4/resources/masks\1210.jpg,"[0.054688,0.237963,0.103125,0.075926,0.053183,0.345715]"
2,../../Data_Processing/Scenario4/resources/masks\1211.jpg,"[0.045312,0.237037,0.090625,0.085185,0.029137,0.346560]"
3,../../Data_Processing/Scenario4/resources/masks\1212.jpg,"[0.108333,0.351852,0.20625,0.137037,0.146950,0.821866]"
4,../../Data_Processing/Scenario4/resources/masks\1213.jpg,"[0.129688,0.353704,0.238542,0.144444,0.170951,0.822710]"
7,../../Data_Processing/Scenario4/resources/masks\1214.jpg,"[0.232292,0.356481,0.225,0.138889,0.194698,0.823132]"
9,../../Data_Processing/Scenario4/resources/masks\1215.jpg,"[0.280208,0.358333,0.225,0.142593,0.218238,0.823976]"
10,../../Data_Processing/Scenario4/resources/masks\1216.jpg,"[0.35625,0.358333,0.220833,0.135185,0.244472,0.824821]"
11,../../Data_Processing/Scenario4/resources/masks\1217.jpg,"[0.404687,0.358333,0.211458,0.138889,0.270292,0.826087]"
14,../../Data_Processing/Scenario4/resources/masks\1218.jpg,"[0.454688,0.361111,0.230208,0.140741,0.295651,0.826931]"
15,../../Data_Processing/Scenario4/resources/masks\1219.jpg,"[0.50625,0.364815,0.2125,0.137037,0.320573,0.827775]"
17,../../Data_Processing/Scenario4/resources/masks\1220.jpg,"[0.56875,0.366667,0.2125,0.137037,0.345080,0.828620]"
19,../../Data_Processing/Scenario4/resources/masks\1221.jpg,"[0.6125,0.366667,0.210417,0.137037,0.369127,0.829042]"
20,../../Data_Processing/Scenario4/resources/masks\1222.jpg,"[0.658333,0.366667,0.214583,0.137037,0.392781,0.829464]"
22,../../Data_Processing/Scenario4/resources/masks\1223.jpg,"[0.695312,0.364815,0.219792,0.137037,0.419822,0.829886]"
24,../../Data_Processing/Scenario4/resources/masks\1224.jpg,"[0.728125,0.366667,0.21875,0.137037,0.446863,0.829886]"
25,../../Data_Processing/Scenario4/resources/masks\1225.jpg,"[0.7875,0.366667,0.220833,0.137037,0.473904,0.828620]"
26,../../Data_Processing/Scenario4/resources/masks\1226.jpg,"[0.79375,0.363889,0.222917,0.138889,0.500944,0.826931]"
28,../../Data_Processing/Scenario4/resources/masks\1227.jpg,"[0.836458,0.367593,0.21875,0.127778,0.527962,0.823976]"
28,../../Data_Processing/Scenario4/resources/masks\1228.jpg,"[0.896875,0.367593,0.20625,0.131481,0.554565,0.821022]"
29,../../Data_Processing/Scenario4/resources/masks\1229.jpg,"[0.919271,0.369444,0.161458,0.127778,0.581260,0.816378]"
30,../../Data_Processing/Scenario4/resources/masks\1230.jpg,"[0.941667,0.365741,0.116667,0.135185,0.608002,0.811313]"
28,../../Data_Processing/Scenario4/resources/masks\1231.jpg,"[0.882812,0.243519,0.115625,0.061111,0.862931,0.136767]"
27,../../Data_Processing/Scenario4/resources/masks\1232.jpg,"[0.854167,0.243519,0.116667,0.068519,0.827506,0.140988]"
25,../../Data_Processing/Scenario4/resources/masks\1233.jpg,"[0.795833,0.243519,0.108333,0.072222,0.754584,0.148586]"
24,../../Data_Processing/Scenario4/resources/masks\1234.jpg,"[0.767708,0.243519,0.104167,0.072222,0.717063,0.152385]"
23,../../Data_Processing/Scenario4/resources/masks\1235.jpg,"[0.7375,0.242593,0.104167,0.066667,0.678897,0.155340]"
22,../../Data_Processing/Scenario4/resources/masks\1236.jpg,"[0.703125,0.237963,0.1,0.064815,0.640248,0.157873]"
21,../../Data_Processing/Scenario4/resources/masks\1237.jpg,"[0.670833,0.238889,0.104167,0.077778,0.600977,0.160827]"
20,../../Data_Processing/Scenario4/resources/masks\1238.jpg,"[0.641146,0.239815,0.094792,0.064815,0.561060,0.163360]"
19,../../Data_Processing/Scenario4/resources/masks\1239.jpg,"[0.603125,0.235185,0.114583,0.07037,0.520522,0.166737]"
17,../../Data_Processing/Scenario4/resources/masks\1240.jpg,"[0.558333,0.239815,0.110417,0.075926,0.479339,0.170114]"
15,../../Data_Processing/Scenario4/resources/masks\1241.jpg,"[0.522917,0.237037,0.110417,0.07037,0.438226,0.173913]"
14,../../Data_Processing/Scenario4/resources/masks\1242.jpg,"[0.484375,0.235185,0.1125,0.066667,0.403008,0.178134]"
12,../../Data_Processing/Scenario4/resources/masks\1243.jpg,"[0.433854,0.236111,0.098958,0.061111,0.367883,0.182778]"
11,../../Data_Processing/Scenario4/resources/masks\1244.jpg,"[0.395313,0.235185,0.117708,0.066667,0.332850,0.187843]"
10,../../Data_Processing/Scenario4/resources/masks\1245.jpg,"[0.357292,0.234259,0.10625,0.064815,0.297863,0.193331]"
7,../../Data_Processing/Scenario4/resources/masks\1246.jpg,"[0.295833,0.233333,0.1125,0.066667,0.262968,0.199240]"
7,../../Data_Processing/Scenario4/resources/masks\1247.jpg,"[0.263021,0.232407,0.123958,0.068519,0.228165,0.205572]"
5,../../Data_Processing/Scenario4/resources/masks\1248.jpg,"[0.204687,0.234259,0.119792,0.068519,0.193638,0.212326]"
6,../../Data_Processing/Scenario4/resources/masks\1249.jpg,"[0.167708,0.232407,0.127083,0.072222,0.163419,0.218658]"
3,../../Data_Processing/Scenario4/resources/masks\1250.jpg,"[0.127604,0.235185,0.128125,0.077778,0.133269,0.224989]"
3,../../Data_Processing/Scenario4/resources/masks\1251.jpg,"[0.078125,0.239815,0.13125,0.064815,0.103211,0.231743]"
2,../../Data_Processing/Scenario4/resources/masks\1252.jpg,"[0.058333,0.230556,0.114583,0.07963,0.073245,0.238497]"
2,../../Data_Processing/Scenario4/resources/masks\1253.jpg,"[0.089583,0.352778,0.16875,0.142593,0.194145,0.838751]"
3,../../Data_Processing/Scenario4/resources/masks\1254.jpg,"[0.116667,0.358333,0.21875,0.138889,0.223397,0.838751]"
6,../../Data_Processing/Scenario4/resources/masks\1255.jpg,"[0.173437,0.359259,0.236458,0.144444,0.252557,0.838751]"
7,../../Data_Processing/Scenario4/resources/masks\1256.jpg,"[0.23125,0.360185,0.235417,0.138889,0.281624,0.838751]"
9,../../Data_Processing/Scenario4/resources/masks\1257.jpg,"[0.306771,0.360185,0.223958,0.142593,0.310600,0.838328]"
12,../../Data_Processing/Scenario4/resources/masks\1258.jpg,"[0.394792,0.362963,0.210417,0.137037,0.339483,0.837484]"
14,../../Data_Processing/Scenario4/resources/masks\1259.jpg,"[0.455208,0.361111,0.225,0.137037,0.368390,0.835796]"
16,../../Data_Processing/Scenario4/resources/masks\1260.jpg,"[0.508333,0.363889,0.229167,0.138889,0.397227,0.834107]"
19,../../Data_Processing/Scenario4/resources/masks\1261.jpg,"[0.575,0.364815,0.214583,0.137037,0.425972,0.831997]"
20,../../Data_Processing/Scenario4/resources/masks\1262.jpg,"[0.635417,0.366667,0.2125,0.133333,0.454648,0.829464]"
22,../../Data_Processing/Scenario4/resources/masks\1263.jpg,"[0.672917,0.364815,0.214583,0.137037,0.483255,0.826931]"
23,../../Data_Processing/Scenario4/resources/masks\1264.jpg,"[0.692708,0.363889,0.214583,0.135185,0.511770,0.823976]"
25,../../Data_Processing/Scenario4/resources/masks\1265.jpg,"[0.792708,0.368519,0.216667,0.12963,0.539939,0.821022]"
26,../../Data_Processing/Scenario4/resources/masks\1266.jpg,"[0.849479,0.369444,0.223958,0.131481,0.564677,0.818067]"
28,../../Data_Processing/Scenario4/resources/masks\1267.jpg,"[0.895312,0.368519,0.209375,0.125926,0.589414,0.815112]"
29,../../Data_Processing/Scenario4/resources/masks\1268.jpg,"[0.913542,0.367593,0.172917,0.124074,0.614221,0.811313]"
30,../../Data_Processing/Scenario4/resources/masks\1269.jpg,"[0.938021,0.367593,0.123958,0.131481,0.639050,0.807936]"
28,../../Data_Processing/Scenario4/resources/masks\1270.jpg,"[0.923958,0.246296,0.125,0.074074,0.888405,0.170958]"
27,../../Data_Processing/Scenario4/resources/masks\1271.jpg,"[0.904167,0.246296,0.11875,0.07037,0.865073,0.176024]"
28,../../Data_Processing/Scenario4/resources/masks\1272.jpg,"[0.871354,0.247222,0.123958,0.068519,0.838078,0.181933]"
27,../../Data_Processing/Scenario4/resources/masks\1273.jpg,"[0.845313,0.250926,0.109375,0.064815,0.811060,0.188265]"
26,../../Data_Processing/Scenario4/resources/masks\1274.jpg,"[0.818229,0.247222,0.113542,0.072222,0.784020,0.194175]"
26,../../Data_Processing/Scenario4/resources/masks\1275.jpg,"[0.791667,0.247222,0.116667,0.072222,0.756956,0.200084]"
24,../../Data_Processing/Scenario4/resources/masks\1276.jpg,"[0.771354,0.247222,0.113542,0.068519,0.729892,0.205994]"
24,../../Data_Processing/Scenario4/resources/masks\1277.jpg,"[0.746875,0.249074,0.1125,0.061111,0.702782,0.211904]"
23,../../Data_Processing/Scenario4/resources/masks\1278.jpg,"[0.720833,0.247222,0.10625,0.068519,0.675396,0.217391]"
22,../../Data_Processing/Scenario4/resources/masks\1279.jpg,"[0.694271,0.248148,0.103125,0.077778,0.643150,0.224145]"
20,../../Data_Processing/Scenario4/resources/masks\1280.jpg,"[0.609375,0.244444,0.114583,0.077778,0.544615,0.243985]"
17,../../Data_Processing/Scenario4/resources/masks\1281.jpg,"[0.575,0.244444,0.116667,0.077778,0.511194,0.250739]"
17,../../Data_Processing/Scenario4/resources/masks\1282.jpg,"[0.544271,0.242593,0.119792,0.077778,0.477220,0.256648]"
15,../../Data_Processing/Scenario4/resources/masks\1283.jpg,"[0.513542,0.239815,0.120833,0.075926,0.442878,0.263402]"
14,../../Data_Processing/Scenario4/resources/masks\1284.jpg,"[0.482812,0.240741,0.115625,0.074074,0.408191,0.269312]"
14,../../Data_Processing/Scenario4/resources/masks\1285.jpg,"[0.44375,0.238889,0.110417,0.07037,0.373226,0.275222]"
11,../../Data_Processing/Scenario4/resources/masks\1286.jpg,"[0.373958,0.238889,0.1125,0.07037,0.337940,0.280709]"
10,../../Data_Processing/Scenario4/resources/masks\1287.jpg,"[0.332813,0.237963,0.128125,0.072222,0.302354,0.285775]"
8,../../Data_Processing/Scenario4/resources/masks\1288.jpg,"[0.290104,0.238889,0.117708,0.077778,0.266584,0.289996]"
6,../../Data_Processing/Scenario4/resources/masks\1289.jpg,"[0.192708,0.240741,0.127083,0.07037,0.205109,0.298016]"
3,../../Data_Processing/Scenario4/resources/masks\1290.jpg,"[0.159375,0.237963,0.133333,0.075926,0.174337,0.301393]"
4,../../Data_Processing/Scenario4/resources/masks\1291.jpg,"[0.127083,0.238889,0.133333,0.074074,0.143519,0.304348]"
3,../../Data_Processing/Scenario4/resources/masks\1292.jpg,"[0.060417,0.234259,0.11875,0.075926,0.081859,0.308991]"
3,../../Data_Processing/Scenario4/resources/masks\1293.jpg,"[0.04375,0.230556,0.083333,0.083333,0.051179,0.311524]"
1,../../Data_Processing/Scenario4/resources/masks\1294.jpg,"[0.05625,0.428704,0.10625,0.172222,0.223581,0.954833]"
1,../../Data_Processing/Scenario4/resources/masks\1295.jpg,"[0.096875,0.411111,0.1875,0.181481,0.242699,0.953145]"
2,../../Data_Processing/Scenario4/resources/masks\1296.jpg,"[0.128646,0.407407,0.251042,0.177778,0.261770,0.951034]"
3,../../Data_Processing/Scenario4/resources/masks\1297.jpg,"[0.144792,0.415741,0.289583,0.183333,0.280795,0.948501]"
6,../../Data_Processing/Scenario4/resources/masks\1298.jpg,"[0.184896,0.413889,0.303125,0.17963,0.299797,0.945969]"
7,../../Data_Processing/Scenario4/resources/masks\1299.jpg,"[0.250521,0.416667,0.301042,0.17037,0.318730,0.943014]"
9,../../Data_Processing/Scenario4/resources/masks\1300.jpg,"[0.289062,0.411111,0.284375,0.174074,0.337641,0.940059]"
11,../../Data_Processing/Scenario4/resources/masks\1301.jpg,"[0.345313,0.409259,0.284375,0.174074,0.356988,0.936682]"
12,../../Data_Processing/Scenario4/resources/masks\1302.jpg,"[0.401042,0.411111,0.275,0.174074,0.376013,0.933305]"
15,../../Data_Processing/Scenario4/resources/masks\1303.jpg,"[0.483333,0.410185,0.260417,0.168519,0.395246,0.929928]"
17,../../Data_Processing/Scenario4/resources/masks\1304.jpg,"[0.497396,0.414815,0.248958,0.155556,0.414686,0.926129]"
19,../../Data_Processing/Scenario4/resources/masks\1305.jpg,"[0.608333,0.411111,0.24375,0.159259,0.434356,0.922330]"
21,../../Data_Processing/Scenario4/resources/masks\1306.jpg,"[0.676562,0.410185,0.251042,0.153704,0.454210,0.918109]"
23,../../Data_Processing/Scenario4/resources/masks\1307.jpg,"[0.726562,0.407407,0.251042,0.155556,0.474295,0.913888]"
28,../../Data_Processing/Scenario4/resources/masks\1308.jpg,"[0.828646,0.412037,0.259375,0.142593,0.515386,0.904601]"
30,../../Data_Processing/Scenario4/resources/masks\1309.jpg,"[0.908854,0.40463,0.182292,0.15,0.539317,0.898691]"
28,../../Data_Processing/Scenario4/resources/masks\1310.jpg,"[0.933854,0.243519,0.121875,0.072222,0.845103,0.160827]"
28,../../Data_Processing/Scenario4/resources/masks\1311.jpg,"[0.880729,0.247222,0.121875,0.068519,0.819951,0.168425]"
27,../../Data_Processing/Scenario4/resources/masks\1312.jpg,"[0.820312,0.246296,0.113542,0.07037,0.794845,0.176024]"
25,../../Data_Processing/Scenario4/resources/masks\1313.jpg,"[0.790104,0.246296,0.121875,0.077778,0.769808,0.183622]"
24,../../Data_Processing/Scenario4/resources/masks\1314.jpg,"[0.761458,0.24537,0.11875,0.07963,0.744841,0.190798]"
23,../../Data_Processing/Scenario4/resources/masks\1315.jpg,"[0.721354,0.246296,0.113542,0.07037,0.719896,0.197552]"
22,../../Data_Processing/Scenario4/resources/masks\1316.jpg,"[0.696354,0.246296,0.098958,0.07037,0.694997,0.204306]"
21,../../Data_Processing/Scenario4/resources/masks\1317.jpg,"[0.669792,0.243519,0.10625,0.075926,0.670122,0.210215]"
20,../../Data_Processing/Scenario4/resources/masks\1318.jpg,"[0.644792,0.243519,0.097917,0.068519,0.645292,0.216125]"
20,../../Data_Processing/Scenario4/resources/masks\1319.jpg,"[0.609375,0.243519,0.104167,0.072222,0.620486,0.222035]"
18,../../Data_Processing/Scenario4/resources/masks\1320.jpg,"[0.586979,0.243519,0.113542,0.075926,0.595725,0.227100]"
17,../../Data_Processing/Scenario4/resources/masks\1321.jpg,"[0.559375,0.239815,0.104167,0.072222,0.570988,0.232165]"
16,../../Data_Processing/Scenario4/resources/masks\1322.jpg,"[0.530208,0.240741,0.108333,0.07037,0.546365,0.237653]"
15,../../Data_Processing/Scenario4/resources/masks\1323.jpg,"[0.497396,0.241667,0.107292,0.072222,0.513636,0.244407]"
14,../../Data_Processing/Scenario4/resources/masks\1324.jpg,"[0.467708,0.241667,0.102083,0.072222,0.480952,0.251161]"
13,../../Data_Processing/Scenario4/resources/masks\1325.jpg,"[0.444792,0.239815,0.104167,0.064815,0.448337,0.257493]"
12,../../Data_Processing/Scenario4/resources/masks\1326.jpg,"[0.411458,0.239815,0.10625,0.064815,0.415768,0.263824]"
11,../../Data_Processing/Scenario4/resources/masks\1327.jpg,"[0.370312,0.240741,0.107292,0.074074,0.383246,0.269734]"
10,../../Data_Processing/Scenario4/resources/masks\1328.jpg,"[0.346354,0.240741,0.111458,0.074074,0.350585,0.275222]"
9,../../Data_Processing/Scenario4/resources/masks\1329.jpg,"[0.319792,0.239815,0.120833,0.072222,0.311521,0.281131]"
9,../../Data_Processing/Scenario4/resources/masks\1330.jpg,"[0.279687,0.239815,0.128125,0.075926,0.272273,0.286619]"
7,../../Data_Processing/Scenario4/resources/masks\1331.jpg,"[0.245312,0.238889,0.123958,0.074074,0.232817,0.291262]"
6,../../Data_Processing/Scenario4/resources/masks\1332.jpg,"[0.217188,0.239815,0.121875,0.072222,0.193155,0.295483]"
6,../../Data_Processing/Scenario4/resources/masks\1333.jpg,"[0.180208,0.238889,0.125,0.074074,0.153354,0.299705]"
4,../../Data_Processing/Scenario4/resources/masks\1334.jpg,"[0.138021,0.240741,0.128125,0.07037,0.124747,0.302659]"
3,../../Data_Processing/Scenario4/resources/masks\1335.jpg,"[0.108854,0.239815,0.130208,0.072222,0.096025,0.305614]"
3,../../Data_Processing/Scenario4/resources/masks\1336.jpg,"[0.079687,0.242593,0.128125,0.066667,0.067187,0.308569]"
2,../../Data_Processing/Scenario4/resources/masks\1337.jpg,"[0.059375,0.236111,0.11875,0.075926,0.038235,0.311946]"
1,../../Data_Processing/Scenario4/resources/masks\1338.jpg,"[0.045312,0.233333,0.090625,0.085185,0.009190,0.314901]"
1,../../Data_Processing/Scenario4/resources/masks\1339.jpg,"[0.065625,0.443519,0.129167,0.183333,0.076999,0.971718]"
2,../../Data_Processing/Scenario4/resources/masks\1340.jpg,"[0.127604,0.433333,0.234375,0.196296,0.101760,0.972562]"
6,../../Data_Processing/Scenario4/resources/masks\1341.jpg,"[0.18125,0.437963,0.333333,0.190741,0.126451,0.973407]"
11,../../Data_Processing/Scenario4/resources/masks\1342.jpg,"[0.341667,0.440741,0.295833,0.196296,0.175719,0.975095]"
14,../../Data_Processing/Scenario4/resources/masks\1343.jpg,"[0.428646,0.448148,0.296875,0.196296,0.200157,0.975939]"
17,../../Data_Processing/Scenario4/resources/masks\1344.jpg,"[0.498437,0.450926,0.317708,0.194444,0.233370,0.976783]"
20,../../Data_Processing/Scenario4/resources/masks\1345.jpg,"[0.58125,0.45,0.30625,0.192593,0.266676,0.977628]"
22,../../Data_Processing/Scenario4/resources/masks\1346.jpg,"[0.636979,0.451852,0.305208,0.196296,0.300074,0.978472]"
24,../../Data_Processing/Scenario4/resources/masks\1347.jpg,"[0.690104,0.453704,0.311458,0.192593,0.333541,0.978894]"
27,../../Data_Processing/Scenario4/resources/masks\1348.jpg,"[0.806771,0.455556,0.313542,0.196296,0.367077,0.979738]"
29,../../Data_Processing/Scenario4/resources/masks\1349.jpg,"[0.840625,0.451852,0.26875,0.177778,0.400544,0.980583]"
29,../../Data_Processing/Scenario4/resources/masks\1350.jpg,"[0.942187,0.263889,0.113542,0.07963,0.811590,0.357957]"
28,../../Data_Processing/Scenario4/resources/masks\1351.jpg,"[0.916667,0.265741,0.133333,0.072222,0.785816,0.358801]"
27,../../Data_Processing/Scenario4/resources/masks\1352.jpg,"[0.896354,0.273148,0.144792,0.087037,0.760434,0.360068]"
26,../../Data_Processing/Scenario4/resources/masks\1353.jpg,"[0.864062,0.274074,0.148958,0.088889,0.735443,0.360912]"
25,../../Data_Processing/Scenario4/resources/masks\1354.jpg,"[0.771875,0.262037,0.122917,0.075926,0.710867,0.362178]"
23,../../Data_Processing/Scenario4/resources/masks\1355.jpg,"[0.734896,0.261111,0.134375,0.077778,0.686083,0.363022]"
21,../../Data_Processing/Scenario4/resources/masks\1356.jpg,"[0.683854,0.261111,0.123958,0.074074,0.661807,0.363867]"
20,../../Data_Processing/Scenario4/resources/masks\1357.jpg,"[0.658333,0.256481,0.120833,0.07963,0.637898,0.365133]"
20,../../Data_Processing/Scenario4/resources/masks\1358.jpg,"[0.628646,0.256481,0.119792,0.07963,0.614405,0.365977]"
18,../../Data_Processing/Scenario4/resources/masks\1359.jpg,"[0.573958,0.257407,0.129167,0.081481,0.591280,0.367244]"
17,../../Data_Processing/Scenario4/resources/masks\1360.jpg,"[0.546875,0.253704,0.13125,0.074074,0.568523,0.368510]"
15,../../Data_Processing/Scenario4/resources/masks\1361.jpg,"[0.484375,0.250926,0.129167,0.075926,0.546181,0.369354]"
14,../../Data_Processing/Scenario4/resources/masks\1362.jpg,"[0.464583,0.25463,0.120833,0.083333,0.524208,0.370621]"
13,../../Data_Processing/Scenario4/resources/masks\1363.jpg,"[0.434896,0.25463,0.132292,0.075926,0.502418,0.371465]"
12,../../Data_Processing/Scenario4/resources/masks\1364.jpg,"[0.405208,0.251852,0.122917,0.077778,0.474848,0.373153]"
11,../../Data_Processing/Scenario4/resources/masks\1365.jpg,"[0.373958,0.251852,0.125,0.077778,0.447577,0.374842]"
10,../../Data_Processing/Scenario4/resources/masks\1366.jpg,"[0.357292,0.251852,0.120833,0.081481,0.420651,0.376530]"
10,../../Data_Processing/Scenario4/resources/masks\1367.jpg,"[0.334896,0.251852,0.126042,0.077778,0.394025,0.377797]"
9,../../Data_Processing/Scenario4/resources/masks\1368.jpg,"[0.304688,0.250926,0.126042,0.07963,0.367722,0.378641]"
9,../../Data_Processing/Scenario4/resources/masks\1369.jpg,"[0.279687,0.247222,0.128125,0.075926,0.340980,0.379907]"
7,../../Data_Processing/Scenario4/resources/masks\1370.jpg,"[0.252604,0.248148,0.130208,0.077778,0.314838,0.381173]"
7,../../Data_Processing/Scenario4/resources/masks\1371.jpg,"[0.223438,0.247222,0.132292,0.075926,0.288465,0.382018]"
6,../../Data_Processing/Scenario4/resources/masks\1372.jpg,"[0.188021,0.246296,0.136458,0.077778,0.261862,0.383284]"
6,../../Data_Processing/Scenario4/resources/masks\1373.jpg,"[0.172917,0.246296,0.139583,0.077778,0.235006,0.383706]"
4,../../Data_Processing/Scenario4/resources/masks\1374.jpg,"[0.129167,0.24537,0.135417,0.07963,0.207919,0.384550]"
4,../../Data_Processing/Scenario4/resources/masks\1375.jpg,"[0.098958,0.24537,0.135417,0.07963,0.180509,0.384973]"
2,../../Data_Processing/Scenario4/resources/masks\1376.jpg,"[0.077604,0.24537,0.142708,0.07963,0.146881,0.385395]"
3,../../Data_Processing/Scenario4/resources/masks\1377.jpg,"[0.063542,0.246296,0.127083,0.081481,0.112470,0.385817]"
1,../../Data_Processing/Scenario4/resources/masks\1378.jpg,"[0.04375,0.242593,0.083333,0.088889,0.077276,0.386239]"
1,../../Data_Processing/Scenario4/resources/masks\1379.jpg,"[0.092708,0.434259,0.185417,0.198148,0.137852,0.979738]"
4,../../Data_Processing/Scenario4/resources/masks\1380.jpg,"[0.148958,0.437963,0.297917,0.198148,0.162221,0.980583]"
9,../../Data_Processing/Scenario4/resources/masks\1381.jpg,"[0.30625,0.447222,0.3125,0.198148,0.186590,0.981005]"
11,../../Data_Processing/Scenario4/resources/masks\1382.jpg,"[0.354687,0.443519,0.286458,0.194444,0.210959,0.981849]"
13,../../Data_Processing/Scenario4/resources/masks\1383.jpg,"[0.409896,0.438889,0.307292,0.192593,0.235305,0.982271]"
17,../../Data_Processing/Scenario4/resources/masks\1384.jpg,"[0.502083,0.44537,0.3,0.194444,0.259651,0.982693]"
20,../../Data_Processing/Scenario4/resources/masks\1385.jpg,"[0.570312,0.441667,0.290625,0.190741,0.283951,0.982693]"
22,../../Data_Processing/Scenario4/resources/masks\1386.jpg,"[0.644271,0.439815,0.286458,0.194444,0.312442,0.982693]"
25,../../Data_Processing/Scenario4/resources/masks\1387.jpg,"[0.720313,0.443519,0.294792,0.187037,0.341142,0.981849]"
27,../../Data_Processing/Scenario4/resources/masks\1388.jpg,"[0.795833,0.441667,0.270833,0.17963,0.370094,0.981005]"
28,../../Data_Processing/Scenario4/resources/masks\1389.jpg,"[0.834896,0.44537,0.282292,0.17963,0.399254,0.979316]"
29,../../Data_Processing/Scenario4/resources/masks\1390.jpg,"[0.908854,0.442593,0.182292,0.162963,0.428644,0.977206]"
28,../../Data_Processing/Scenario4/resources/masks\1391.jpg,"[0.917188,0.236111,0.101042,0.061111,0.839276,0.012241]"
27,../../Data_Processing/Scenario4/resources/masks\1392.jpg,"[0.878646,0.237963,0.098958,0.061111,0.806707,0.010975]"
26,../../Data_Processing/Scenario4/resources/masks\1393.jpg,"[0.833854,0.235185,0.103125,0.062963,0.740556,0.008020]"
24,../../Data_Processing/Scenario4/resources/masks\1394.jpg,"[0.756771,0.233333,0.094792,0.059259,0.706882,0.006754]"
23,../../Data_Processing/Scenario4/resources/masks\1395.jpg,"[0.722917,0.231481,0.097917,0.059259,0.681500,0.005910]"
21,../../Data_Processing/Scenario4/resources/masks\1396.jpg,"[0.681771,0.227778,0.096875,0.074074,0.655910,0.005065]"
20,../../Data_Processing/Scenario4/resources/masks\1397.jpg,"[0.647917,0.228704,0.104167,0.068519,0.630136,0.004221]"
19,../../Data_Processing/Scenario4/resources/masks\1398.jpg,"[0.6,0.221296,0.110417,0.068519,0.604178,0.003377]"
18,../../Data_Processing/Scenario4/resources/masks\1399.jpg,"[0.578125,0.226852,0.1,0.061111,0.578013,0.002955]"
14,../../Data_Processing/Scenario4/resources/masks\1400.jpg,"[0.442188,0.221296,0.105208,0.061111,0.471600,0.000422]"
11,../../Data_Processing/Scenario4/resources/masks\1401.jpg,"[0.381771,0.221296,0.092708,0.061111,0.417058,0.000000]"
